,ID,Player,Until,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,Team,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,IG
685,686,Zach Evans,2023,10,0,0,0,,0,0,0,,0,,0,9,19,2.1,0,1.9,0,0,0,,0,0.0,0,,0,0,0,1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,0,RB,LAR,0,0,0,0,0,0,0,
686,687,Gerald Everett,2024,124,50,0,0,,0,0,0,,0,,0,12,61,5.1,1,0.5,437,292,2869,9.8,19,23.1,0,,2,0,124,409.0,0.0,1,0,0,0,0,0,0,7,1,0,0,0,,0,2930,0,TE,"CHI,LAC,LAR,SEA",0,0,0,0,0,0,0,
687,688,Joshua Ezeudu,2024,33,10,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,OL,NYG,0,0,0,0,0,0,0,
688,689,Erik Ezukanma,2024,5,0,0,0,,0,0,0,,0,,0,5,22,4.4,0,4.4,4,1,3,3.0,0,0.6,0,,0,0,0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,0,WR,MIA,0,0,0,0,0,0,0,
689,690,Daniel Faalele,2024,49,18,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,BAL,0,0,0,0,0,0,0,
690,691,Brandon Facyson,2023,75,17,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,117,31,4,1,1,0,20,0,2,0,1,0,,0,0,0,CB,"IND,LAC,LVR",0,0,0,0,0,0,0,
691,692,Ka'imi Fairbairn,2024,123,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,211,86.8,0,0,873,957.0,0.0,6,1,0,0,0,0,0,0,0,0,0,52,26.0,0,0,0,K,HOU,0,0,0,0,0,0,0,
692,693,George Fant,2024,101,75,0,0,,0,0,0,,0,,0,0,0,,0,0.0,2,1,9,9.0,0,0.1,0,,0,0,0,0.9,0.0,1,0,0,0,0,0,0,0,1,0,2,0,,0,15,0,T,"HOU,NYJ,SEA",0,0,0,0,0,0,0,
693,694,Noah Fant,2024,95,83,0,0,,0,0,0,,0,,0,3,-12,-4.0,0,-0.1,419,300,3305,11.0,15,34.8,0,,1,0,92,419.3,0.0,2,0,0,0,0,0,0,1,0,0,0,0,,0,3293,0,TE,"DEN,SEA",0,0,0,0,0,0,0,
694,695,Princeton Fant,2024,10,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,TE,DAL,0,0,0,0,0,0,0,
695,696,Austin Faoliu,2023,3,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,DT,"DAL,SEA",0,0,0,0,0,0,0,
696,697,Caleb Farley,2024,21,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,24,7,0,0,0,0,1,0,0,0,0,0,,0,0,0,CB,"CAR,TEN",0,0,0,0,0,0,0,
697,698,Matthias Farley,2023,105,19,1,1,100.0,6,0,0,91.7,0,,0,1,-3,-3.0,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.2,0.0,121,73,4,4,3,0,14,0,2,0,3,0,,0,12,0,DB,"CAR,IND,LVR,NYJ,TEN",0,0,0,0,0,0,0,
698,699,Andrew Farmer,2023,8,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,OLB,LAC,0,0,0,0,0,0,0,
699,700,Luke Farrell,2024,66,20,0,0,,0,0,0,,0,,0,0,0,,0,0.0,47,36,318,8.8,0,4.8,0,,0,0,0,31.8,0.0,4,0,0,0,0,0,0,1,0,0,0,0,,0,318,0,TE,JAX,0,0,0,0,0,0,0,
700,701,Neil Farrell,2024,19,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,5,10,2,3,0,0,1,0,0,0,0,0,,0,0,0,DT,"KAN,LVR,MIA",0,0,0,0,0,0,1,
701,702,Olumuyiwa Fashanu,2024,15,7,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,NYJ,0,0,0,0,0,0,0,
702,703,Folorunso Fatukasi,2024,86,63,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,5.5,106,81,27,22,0,0,7,0,1,0,1,0,,0,2,0,DT,"HOU,JAX,NYJ",0,0,0,0,0,0,0,
703,704,Olakunle Fatukasi,2023,14,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,4,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,"LAR,TAM",0,0,0,0,0,0,0,
704,705,Troy Fautanu,2024,1,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OT,PIT,0,0,0,0,0,0,0,
705,706,Dan Feeney,2024,120,65,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,C,"CHI,LAC,MIN,NYJ",0,0,0,0,0,0,0,
706,707,Simi Fehoko,2024,24,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,22,10,139,13.9,1,5.8,0,,0,0,6,19.9,0.0,2,1,0,0,0,0,0,0,0,0,0,0,,0,139,0,WR,"DAL,LAC",0,0,0,0,0,0,0,
707,708,Matt Feiler,2023,91,79,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,4,0,0,0,,0,0,0,LG,"LAC,PIT,TAM",0,0,0,0,0,0,0,
708,709,Jon Feliciano,2023,113,61,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,,0,15,15,OL,"BUF,NYG,OAK,SFO",0,0,0,0,0,0,0,
709,710,Demetric Felton,2022,24,4,0,0,,0,0,0,,0,,0,8,20,2.5,0,0.8,25,20,189,9.5,2,7.9,0,,0,0,12,32.9,0.0,3,2,0,0,0,0,0,5,4,0,1,0,,0,661,452,WR,CLE,0,0,0,0,0,0,0,
710,711,James Ferentz,2023,61,10,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,0,-5,0,C,"DEN,NWE",0,0,0,0,0,0,2,
711,712,Blake Ferguson,2024,72,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,4,4,0,0,0,0,0,1,1,0,0,0,,0,-10,0,LS,MIA,0,0,0,0,0,0,0,
712,713,Jake Ferguson,2024,47,38,0,0,,0,0,0,,0,,0,0,0,,0,0.0,210,149,1429,9.6,7,30.4,0,,0,0,42,180.9,0.0,1,0,0,0,0,0,0,4,1,0,0,0,,0,1429,0,TE,DAL,0,0,0,0,0,0,0,
713,714,Reid Ferguson,2024,131,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,10,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,LS,BUF,0,0,0,0,0,0,0,
714,715,Ethan Fernea,2023,4,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,WR,IND,0,0,0,0,0,0,0,
715,716,Clelin Ferrell,2024,89,57,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,17.0,84,75,25,54,0,0,12,0,2,0,4,0,,0,0,0,DL,"LVR,OAK,SFO,WAS",0,0,0,0,0,0,0,
716,717,Justin Fields,2024,50,44,684,1119,61.1,7780,45,31,83.9,151,14.0,4,418,2509,6.0,19,50.2,0,0,0,,0,0.0,0,,0,0,114,772.1,0.0,0,0,0,0,0,0,0,44,16,0,0,0,,0,2446,0,QB,"CHI,PIT",0,0,0,0,0,0,0,
717,718,Tony Fields,2024,45,10,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,12,0.0,0.0,48,40,1,0,1,1,1,0,2,1,1,0,,0,17,0,LB,CLE,0,0,0,0,0,0,0,
718,719,AJ Finley,2024,26,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,7,7,0,0,0,0,0,0,0,0,1,0,,0,0,0,S,"LAC,SEA",0,0,0,0,0,0,0,
719,720,Anthony Firkser,2024,78,4,0,0,,0,0,0,,0,,0,0,0,,0,0.0,153,115,1207,10.5,5,15.5,0,,0,0,36,154.7,0.0,2,0,0,0,0,0,0,2,3,1,0,0,,0,1200,0,TE,"ATL,DET,KAN,NYJ,TEN",0,0,0,0,0,0,0,
720,721,Blake Fisher,2024,15,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,T,HOU,0,0,0,0,0,0,0,
721,722,Tucker Fisk,2024,15,7,0,0,,0,0,0,,0,,0,0,0,,0,0.0,9,8,48,6.0,0,3.2,0,,0,0,0,4.8,0.0,1,1,0,0,0,0,0,0,0,0,0,0,,0,48,0,TE,"ATL,LAC",0,0,0,0,0,0,0,
722,723,Braden Fiske,2024,17,8,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,8.5,20,24,10,10,0,0,0,0,2,0,2,0,,0,8,0,DE,LAR,0,0,0,0,0,0,0,
723,724,Dez Fitzpatrick,2024,7,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,8,5,49,9.8,1,7.0,0,,0,0,6,10.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,,0,49,0,WR,"LAC,PIT,TEN",0,0,0,0,0,0,0,
724,725,John FitzPatrick,2024,18,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,2,2,14,7.0,0,0.8,0,,0,0,0,1.4,0.0,3,0,0,0,0,0,0,0,0,0,0,0,,0,14,0,TE,"ATL,GNB",0,0,0,0,0,0,0,
725,726,Minkah Fitzpatrick,2024,106,101,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,30,0.0,0.0,400,208,8,2,20,4,54,0,5,1,5,0,,0,492,7,S,"MIA,PIT",0,0,0,0,0,3,0,
726,727,Joe Flacco,2024,196,191,4166,6751,61.7,45697,257,162,84.4,404,105.0,28,386,890,2.3,16,4.5,2,2,32,16.0,0,0.2,0,,0,0,96,2665.9,0.0,1,0,0,0,0,0,0,103,31,0,0,0,,0,833,0,QB,"BAL,CLE,DEN,IND,NYJ",0,0,0,0,0,0,1,
727,728,Demetrius Flannigan-Fowles,2024,73,7,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,54,42,6,1,1,0,3,0,0,0,0,0,,0,0,0,LB,SFO,0,0,0,0,0,0,0,
728,729,Cameron Fleming,2024,118,62,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,"DAL,DEN,NWE,NYG",0,0,0,0,0,0,2,
729,730,Cordale Flott,2024,39,23,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,76,39,2,0,2,0,14,0,0,0,2,0,,0,47,0,CB,NYG,0,0,0,0,0,0,0,
730,731,Ryan Flournoy,2024,11,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,14,10,102,10.2,0,9.3,0,,0,0,0,8.2,0.0,2,0,0,0,0,0,0,1,0,0,0,0,,0,102,0,WR,DAL,0,0,0,0,0,0,0,
731,732,Dallis Flowers,2024,23,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,30,8,2,0,0,0,3,2,1,0,1,0,,0,777,777,CB,"IND,TAM",0,0,0,0,0,0,0,
732,733,Tre Flowers,2024,95,44,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,2.0,224,63,4,2,4,0,22,0,5,0,5,0,,0,0,0,RCB,"ATL,CIN,IND,JAX,SEA",0,0,0,0,0,0,0,
733,734,Zay Flowers,2024,33,31,0,0,,0,0,0,,0,,0,17,112,6.6,1,3.4,224,151,1917,12.7,9,58.1,0,,1,0,62,264.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2029,0,WR,BAL,0,0,0,0,0,0,0,
734,735,Leonard Floyd,2024,138,137,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,2,16,0.0,66.5,253,159,71,138,2,1,15,0,7,1,5,0,,0,51,0,DL,"BUF,CHI,LAR,SFO",0,0,0,0,0,0,1,
735,736,Nick Folk,2024,242,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,403,84.3,0,0,1720,1814.0,0.0,5,0,0,0,0,0,0,0,0,0,0,81,40.5,0,0,0,K,"DAL,NWE,NYJ,TAM,TEN",0,0,0,0,0,0,0,
736,737,Emmanuel Forbes,2024,22,8,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,41,9,2,0,2,0,13,1,0,0,0,0,,0,22,0,CB,"LAR,WAS",0,0,0,0,0,0,0,
737,738,Cody Ford,2024,82,42,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,G,"ARI,BUF,CIN",0,0,0,0,0,0,0,
738,739,Isaiah Ford,2021,32,3,0,0,,0,0,0,,0,,0,1,11,11.0,0,0.3,97,63,681,10.8,2,21.3,0,,0,0,12,81.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,,0,698,6,WR,MIA,0,0,0,0,0,0,0,
739,740,Jaylan Ford,2024,8,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,NOR,0,0,0,0,0,0,0,
740,741,Jerome Ford,2024,44,18,0,0,,0,0,0,,0,,0,316,1390,4.4,7,31.6,106,81,544,6.7,5,12.4,0,,1,0,74,265.4,0.0,1,1,0,0,0,0,0,1,2,0,0,0,,0,3045,1111,RB,CLE,0,0,0,0,0,0,0,
741,742,Jonathan Ford,2024,4,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,3,6,1,0,0,0,0,0,0,0,0,0,,0,0,0,DL,CHI,0,0,0,0,0,0,0,
742,743,Mike Ford,2024,94,10,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,90,21,2,1,1,0,6,0,1,0,0,0,,0,10,0,CB,"ATL,CLE,DEN,DET",0,0,0,0,0,0,0,
743,744,Poona Ford,2024,101,81,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,11.5,133,96,37,39,1,0,9,0,1,0,1,0,,0,3,0,DT,"BUF,LAC,SEA",0,0,0,0,0,0,0,
744,745,Rudy Ford,2023,86,21,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.5,145,58,2,2,6,0,12,0,2,0,1,0,,0,126,0,DB,"ARI,GNB,JAX,PHI",0,0,0,0,0,0,0,
745,746,Bryce Ford-Wheaton,2024,14,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,WR,NYG,0,0,0,0,0,0,0,
746,747,D'Onta Foreman,2024,63,24,0,0,,0,0,0,,0,,0,623,2558,4.1,14,40.6,55,40,396,9.9,3,6.3,0,,1,0,104,393.4,0.0,0,0,0,0,0,0,0,9,2,0,0,0,,0,3085,128,RB,"CAR,CHI,CLE,HOU,TEN",0,0,0,0,0,0,0,
747,748,Darrick Forrest,2024,40,17,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,84,53,1,1,4,0,9,0,1,0,2,0,,0,13,0,S,WAS,0,0,0,0,0,0,0,
748,749,Alex Forsyth,2024,17,4,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,C,DEN,0,0,0,0,0,0,0,
749,750,Stone Forsythe,2024,53,14,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,SEA,0,0,0,0,0,0,0,
750,751,Luke Fortner,2024,51,34,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,1,0,0,0,,0,-8,0,OL,JAX,0,0,0,0,0,0,0,
751,752,Jody Fortson,2024,22,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,21,15,160,10.7,4,7.3,0,,0,0,24,38.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,,0,172,12,TE,KAN,0,0,0,0,0,0,1,
752,753,Isaiah Foskey,2024,27,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,9,16,0,0,0,0,1,0,0,0,0,0,,0,0,0,DE,NOR,0,0,0,0,0,0,0,
753,754,Javon Foster,2024,4,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,JAX,0,0,0,0,0,0,0,
754,755,Cole Fotheringham,2023,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,1,1,6,6.0,0,3.0,0,,0,0,0,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,0,TE,LVR,0,0,0,0,0,0,0,
755,756,Leki Fotu,2024,58,22,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,3.5,43,49,12,7,0,0,3,0,1,0,1,0,,0,0,0,DT,"ARI,NYJ",0,0,0,0,0,0,0,
756,757,Daurice Fountain,2021,8,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,3,2,23,11.5,0,2.9,0,,0,0,0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,,0,23,0,WR,"IND,KAN",0,0,0,0,0,0,0,
757,758,Leonard Fournette,2023,81,61,0,2,0.0,0,0,1,0.0,0,,0,1144,4518,3.9,34,55.8,388,312,2219,7.1,7,27.4,0,,0,0,246,915.7,0.0,1,0,0,0,0,0,0,4,4,0,0,0,,0,6754,17,RB,"BUF,JAX,TAM",0,0,0,0,0,0,1,
758,759,Dante Fowler,2024,142,47,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,18,0.0,55.5,192,87,70,87,1,1,20,0,5,2,15,0,,0,146,0,ROLB,"ATL,DAL,JAX,LAR,WAS",0,0,0,0,0,0,0,
759,760,Jack Fox,2024,84,0,4,5,80.0,61,0,0,117.5,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,2.4,0.0,2,1,0,0,0,0,0,0,2,0,0,13561,48.8,0,0,0,P,DET,0,0,0,0,0,0,0,
760,761,Morgan Fox,2024,120,34,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,2,0.0,27.5,120,63,33,51,0,0,3,0,4,0,4,0,,0,3,0,DL,"CAR,LAC,LAR",0,0,0,0,0,0,0,
761,762,Tomon Fox,2024,28,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,2.0,23,16,5,4,0,0,0,0,0,0,0,0,,0,0,0,LB,NYG,0,0,0,0,0,0,0,
762,763,Mitchell Fraboni,2024,38,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,8,8,0,0,0,0,0,0,0,0,1,0,,0,0,0,LS,DEN,0,0,0,0,0,0,0,
763,764,Sam Franklin,2024,74,9,0,0,,0,0,0,,0,,0,0,0,,0,0.0,1,0,0,,0,0.0,0,,0,0,6,0.0,1.0,74,31,3,2,1,1,5,0,0,0,1,0,,0,99,0,LB,CAR,0,0,0,0,0,0,0,
764,765,Troy Franklin,2024,16,6,0,0,,0,0,0,,0,,0,2,8,4.0,0,0.5,53,28,263,9.4,2,16.4,0,,0,0,12,39.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,271,0,WR,DEN,0,0,0,0,0,0,0,
765,766,Zaire Franklin,2024,115,65,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,8.0,355,258,27,13,3,0,21,0,1,0,9,0,,0,12,0,LB,IND,0,0,0,0,0,0,0,
766,767,John Franklin-Myers,2024,98,68,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,26.5,80,95,29,79,1,0,7,0,3,0,2,0,,0,32,0,LDE,"DEN,LAR,NYJ",0,0,0,0,0,0,0,
767,768,Feleipe Franks,2024,36,1,0,1,0.0,0,0,1,0.0,0,,0,4,6,1.5,0,0.2,5,1,12,12.0,0,0.3,0,,0,0,0,-0.2,0.0,7,4,0,0,0,0,0,0,1,0,0,0,,0,18,0,TE,"ATL,CAR",0,0,0,0,0,0,0,
768,769,Zach Frazier,2024,15,15,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,-2,,0,-0.1,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,0,-9,0,C,PIT,0,0,0,0,0,0,0,
769,770,Blake Freeland,2024,25,9,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,IND,0,0,0,0,0,0,0,
770,771,Royce Freeman,2023,79,9,0,0,,0,0,0,,0,,0,471,1792,3.8,10,22.7,109,86,532,6.2,1,6.7,0,,0,0,66,294.4,0.0,5,3,0,0,0,0,0,2,2,0,0,0,,0,2324,0,RB,"CAR,DEN,HOU,LAR",0,0,0,0,0,0,0,
771,772,Pat Freiermuth,2024,61,37,0,0,,0,0,0,,0,,0,0,0,,0,0.0,302,220,2190,10.0,18,35.9,0,,2,0,112,325.0,0.0,2,0,0,0,0,0,0,4,1,0,1,0,,0,2190,0,TE,PIT,0,0,0,0,0,0,0,
772,773,Wesley French,2023,17,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,C,IND,0,0,0,0,0,0,0,
773,774,Will Fries,2024,41,31,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,OL,IND,0,0,0,0,0,0,0,
774,775,Hjalte Froholdt,2024,65,40,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0,0,,0,-16,0,C,"ARI,CLE,NWE",0,0,0,0,0,0,0,
775,776,Jake Fromm,2021,3,2,27,60,45.0,210,1,3,38.9,6,0.0,0,8,65,8.1,0,21.7,0,0,0,,0,0.0,0,,0,0,0,10.9,0.0,0,0,0,0,0,0,0,2,0,0,0,0,,0,65,0,QB,NYG,0,0,0,0,0,0,0,
776,777,Taliese Fuaga,2024,17,17,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,OT,NOR,0,0,0,0,0,0,0,
777,778,Jordan Fuller,2024,57,55,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,203,130,2,0,7,0,18,0,0,0,5,0,,0,118,0,DB,"CAR,LAR",0,0,0,0,0,0,1,
778,779,Kendall Fuller,2024,128,104,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,12,0.0,2.0,403,133,15,6,16,2,82,0,3,0,2,0,,0,105,12,CB,"KAN,MIA,WAS",0,0,0,0,0,0,1,
779,780,Kristian Fulton,2024,57,51,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,155,46,9,1,5,0,32,1,1,0,1,0,,0,86,0,RCB,"LAC,TEN",0,0,0,0,0,0,0,
780,781,Troy Fumagalli,2020,19,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,24,14,118,8.4,2,6.2,0,,0,0,12,23.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,,0,118,0,TE,DEN,0,0,0,0,0,0,0,
781,782,Tyrek Funderburk,2024,13,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,10,4,0,0,0,0,1,0,0,0,1,0,,0,0,0,CB,TAM,0,0,0,0,0,0,0,
782,783,Jake Funk,2023,20,0,0,0,,0,0,0,,0,,0,4,15,3.8,0,0.8,1,1,12,12.0,0,0.6,0,,0,0,0,2.7,0.0,1,2,0,0,0,0,0,0,0,0,0,0,,0,115,88,RB,"IND,LAR",0,0,0,0,0,0,1,
783,784,Blaine Gabbert,2023,69,49,882,1568,56.3,9487,51,50,71.7,141,14.0,8,201,685,3.4,3,9.9,1,1,-16,-16.0,0,-0.2,0,,0,0,18,554.3,0.0,0,0,0,0,0,0,0,33,9,0,0,0,,0,604,0,QB,"ARI,JAX,KAN,SFO,TAM,TEN",0,0,0,0,0,0,2,
