,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled
539,Cleveland Browns,25962.0,63,19,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,10.0,74,42,17,23,2,0,10,0,3,0,1,0,0.0,0,55,0,DT,0,0,0,0,0,0,0,Maurice Hurst Jr.,99.24636458139867,156.05801793097564
540,Cleveland Browns,28027.0,117,90,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0,0,0.0,0,-1,0,RT,0,0,0,0,0,0,0,Germain Ifedi,99.09607950901301,153.59817979325163
541,Cleveland Browns,89195.0,61,40,0,0,0.0,0,0,0,0.0,0,0.0,0,20,71,3.6,1,1.2,348,200,2162,10.8,9,35.4,0,0.0,0,0,60,279.3,0.0,4,0,0,0,0,0,0,3,1,0,0,0,0.0,0,2256,32,WR,0,0,0,0,0,0,0,Elijah Moore,98.11296142315811,138.38725457237558
542,Cleveland Browns,21668.0,62,1,0,1,0.0,0,0,1,0.0,0,0.0,0,0,0,0.0,0,0.0,48,28,299,10.7,0,4.8,0,0.0,0,0,0,25.9,0.0,1,3,0,0,0,0,0,2,0,0,0,0,0.0,0,950,651,WR,0,0,0,0,0,0,0,James Proche,99.27141815761034,156.4716973069652
543,Cleveland Browns,18133.0,108,67,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,140,111,853,7.7,6,7.9,0,0.0,0,0,36,121.3,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0,853,0,TE,0,0,0,0,0,0,0,Geoff Swaim,99.16320157320727,154.69225419294872
544,Cleveland Browns,44327.0,58,57,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Jedrick Wills Jr.,98.95580831385712,151.3353634467904
545,Cleveland Browns,1534433.0,105,87,1944,3178,61.2,24225,154,111,86.4,219,36.0,15,323,1297,4.0,12,12.4,0,0,0,0.0,0,0.0,0,0.0,2,0,76,1540.8,0.0,0,0,0,0,0,0,0,60,25,0,0,0,0.0,0,1225,0,QB,0,0,0,0,0,0,0,Jameis Winston,77.7722207801499,10.406144746696901
546,Cleveland Browns,8378.0,50,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,47,14,5,2,2,0,4,0,0,0,1,0,0.0,0,8,0,S,0,0,0,0,0,0,0,D'Anthony Bell,99.50618544922926,160.3989019345313
547,Cleveland Browns,55901.0,20,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,9.0,17,4,8,14,0,0,0,0,1,0,1,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,James Houston,98.89729358686004,150.40076195292204
548,Cleveland Browns,246392.0,15,9,208,335,62.1,2223,12,14,76.0,32,4.0,1,29,85,2.9,1,5.7,1,1,-6,-6.0,0,-0.4,0,0.0,0,0,6,114.8,0.0,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0,75,0,QB,0,0,0,0,0,0,0,Bailey Zappe,96.10029581167461,111.54451454280901
549,Cleveland Browns,7364.0,13,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,10,3,2,6,0,0,0,0,1,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Michael Dwumfour,99.52538315597131,160.72413909999514
550,Cleveland Browns,20131.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,32,96,3.0,0,6.4,3,2,27,13.5,0,1.8,0,0.0,0,0,0,12.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,169,46,RB,0,0,0,0,0,0,0,John Kelly,99.31351213675029,157.1690820179001
551,Dallas Cowboys,141938.0,2,2,28,52,53.8,228,0,4,33.2,6,0.0,0,7,22,3.1,0,11.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,1.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,20,0,QB,0,0,0,0,0,0,0,Will Grier,97.64960798511842,131.72046770040762
552,Dallas Cowboys,1204306.0,122,122,2780,4159,66.8,31437,213,82,98.1,256,76.0,23,420,1938,4.6,29,15.9,2,1,11,11.0,1,0.1,0,0.0,3,0,186,2284.4,0.0,0,0,0,0,0,0,0,60,24,0,0,0,0.0,0,1961,0,QB,0,0,0,1,0,0,0,Dak Prescott,81.72995242779447,19.757141710763772
553,Dallas Cowboys,18951.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,38,161,4.2,1,10.7,7,6,63,10.5,0,4.2,0,0.0,0,0,6,28.4,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,224,0,RB,0,0,0,0,0,0,0,Malik Davis,99.30800947281323,157.07775070817786
554,Dallas Cowboys,39659.0,33,4,0,0,0.0,0,0,0,0.0,0,0.0,0,18,57,3.2,1,1.7,20,15,129,8.6,0,3.9,0,0.0,0,0,6,24.6,0.0,7,9,0,0,0,0,0,0,0,0,0,0,0.0,0,201,15,RB,0,0,0,0,0,0,0,Hunter Luepke,99.04984418932897,152.84881469088353
555,Dallas Cowboys,147296.0,14,0,0,0,0.0,0,0,0,0.0,0,0.0,0,40,110,2.8,0,7.9,12,10,58,5.8,0,4.1,0,0.0,0,0,0,16.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,187,19,RB,0,0,0,0,0,0,0,Deuce Vaughn,97.67109457689467,132.0228371653912
556,Dallas Cowboys,32864.0,21,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,36,18,241,13.4,1,11.5,0,0.0,0,0,6,30.1,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,241,0,WR,0,0,0,0,0,0,0,Jalen Brooks,99.14920295940375,154.4634735027768
557,Dallas Cowboys,42368.0,11,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,14,10,102,10.2,0,9.3,0,0.0,0,0,0,8.2,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0,102,0,WR,0,0,0,0,0,0,0,Ryan Flournoy,99.04409885812014,152.75593825453484
558,Dallas Cowboys,848926.0,81,76,0,0,0.0,0,0,0,0.0,1,0.0,0,57,388,6.8,3,4.8,720,496,6339,12.8,38,78.3,0,0.0,3,0,258,922.7,0.0,4,0,0,0,0,0,0,6,2,0,0,0,0.0,0,7085,358,WR,0,0,0,0,0,0,0,CeeDee Lamb,87.76900996793768,43.482188809351776
559,Dallas Cowboys,151459.0,32,20,0,0,0.0,0,0,0,0.0,0,0.0,0,2,5,2.5,0,0.2,127,60,585,9.8,0,18.3,0,0.0,0,0,0,57.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,590,0,WR,0,0,0,0,0,0,0,Jonathan Mingo,97.52834325065616,130.0260998958548
560,Dallas Cowboys,14369.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,WR,0,0,0,0,0,0,0,Jalen Moreno-Cropper,99.4471826609746,159.4032081169183
561,Dallas Cowboys,71423.0,42,22,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,118,73,890,12.2,9,21.2,0,0.0,0,0,54,141.0,0.0,4,0,0,0,0,0,0,1,2,0,0,0,0.0,0,890,0,WR,0,0,0,0,0,0,0,Jalen Tolbert,98.51179905258579,144.3784361728552
562,Dallas Cowboys,14057.0,2,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,34,34.0,0,17.0,0,0.0,0,0,0,3.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,0,WR,0,0,0,0,0,0,0,Seth Williams,99.40851121879969,158.75379311712774
563,Dallas Cowboys,17957.0,10,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TE,0,0,0,0,0,0,0,Princeton Fant,99.39836257853419,158.58378117095478
564,Dallas Cowboys,173139.0,47,38,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,210,149,1429,9.6,7,30.4,0,0.0,0,0,42,180.9,0.0,1,0,0,0,0,0,0,4,1,0,0,0,0.0,0,1429,0,TE,0,0,0,0,0,0,0,Jake Ferguson,97.12322603450028,124.51230422008472
565,Dallas Cowboys,59837.0,34,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,51,35,306,8.7,3,9.0,0,0.0,0,0,18,48.6,0.0,5,2,0,0,0,0,0,0,0,0,0,0,0.0,0,306,0,TE,0,0,0,0,0,0,0,Luke Schoonmaker,98.78208639060225,148.57657076356645
566,Dallas Cowboys,26611.0,17,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,14,9,88,9.8,0,5.2,0,0.0,0,0,0,8.8,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,88,0,TE,0,0,0,0,0,0,0,Brevyn Spann-Ford,99.25734255892398,156.2391564199202
567,Dallas Cowboys,10557.0,15,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Jack Anderson,99.48775234369008,160.0872052549339
568,Dallas Cowboys,19871.0,32,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,T.J. Bass,99.35986632399691,157.94045088567765
569,Dallas Cowboys,92500.0,16,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,-12,0,OG,0,0,0,0,0,0,0,Cooper Beebe,98.3977171239656,142.64027448085386
570,Dallas Cowboys,136981.0,15,11,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,-5,0,OT,0,0,0,0,0,0,0,Tyler Guyton,97.83122072148397,134.29678696341765
571,Dallas Cowboys,27850.0,37,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,C,0,0,0,0,0,0,0,Brock Hoffman,99.24942236692829,156.1084519315926
572,Dallas Cowboys,11426.0,21,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Asim Richards,99.47807107804961,159.92372878066087
573,Dallas Cowboys,77543.0,47,47,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LT,0,0,0,0,0,0,0,Tyler Smith,98.54215931339449,144.84435810209484
574,Dallas Cowboys,34226.0,79,74,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,1,1.0,1,0.0,0,0.0,0,0,6,6.1,0.0,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0,1,0,T,0,0,0,0,0,0,0,Terence Steele,99.04725339835531,152.80692652510479
575,Dallas Cowboys,11775.0,11,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OT,0,0,0,0,0,0,0,Matt Waletzko,99.47784889830105,159.91997894245776
576,Dallas Cowboys,11994.0,15,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,9,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Earnest Brown IV,99.46988883382951,159.78568792016327
577,Dallas Cowboys,43361.0,11,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,9,5,2,3,0,0,1,0,1,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Marshawn Kneeland,99.06122730194159,153.03298663069648
578,Dallas Cowboys,34920.0,67,63,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.5,99,73,28,58,0,0,1,0,0,0,2,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Osa Odighizuwa,99.11198029221313,153.85669556435903
579,Dallas Cowboys,70148.0,34,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,31,23,7,6,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Mazi Smith,98.6912251969487,147.15262463857258
580,Dallas Cowboys,11728.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Luiji Vilain,99.48025749570554,159.96063448405047
581,Dallas Cowboys,9921.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,8,9,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Tyrus Wheat,99.50014359098711,160.2966731457502
582,Dallas Cowboys,29685.0,32,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,8.5,30,18,15,16,0,0,1,0,3,0,2,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Sam Williams,99.27067099380963,156.45934529627363
583,Dallas Cowboys,22939.0,41,24,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,115,69,6,4,0,0,4,0,1,0,2,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Damone Clark,99.29495884565874,156.86134175525876
584,Dallas Cowboys,48462.0,37,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,35,24,3,2,0,0,2,0,2,0,0,0,0.0,0,17,0,LB,0,0,0,0,0,0,2,Darius Harris,98.89999569666934,150.44379991592854
585,Dallas Cowboys,17159.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,8,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Buddy Johnson,99.40637764437611,158.71803674865748
586,Dallas Cowboys,48356.0,17,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,30,20,4,2,0,0,3,0,1,0,2,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Marist Liufau,98.98639714418165,151.8261114792503
587,Dallas Cowboys,155538.0,13,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,5.0,56,34,8,5,1,1,4,0,1,0,1,0,0.0,0,23,0,LB,0,0,0,0,0,0,0,DeMarvion Overshown,97.61301501089409,131.207007145887
588,Dallas Cowboys,562883.0,63,63,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,52.5,172,84,63,112,0,0,9,0,4,1,9,0,0.0,0,36,0,LLB,0,0,0,0,1,2,0,Micah Parsons,92.58292865170091,75.84243812156492
589,Dallas Cowboys,135612.0,41,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,30,0.0,0.0,120,44,4,3,14,5,27,0,1,0,1,0,0.0,0,228,0,DB,0,0,0,0,0,0,0,DaRon Bland,98.05843934461086,137.58665393036458
590,Dallas Cowboys,56121.0,30,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,6,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Andrew Booth,98.89529959112906,150.36900996192168
591,Dallas Cowboys,46953.0,5,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,17,4,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Josh Butler,99.0221273950427,152.40124929567227
592,Dallas Cowboys,35613.0,6,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,24,3,0,0,0,0,4,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Caelen Carson,99.16502303456328,154.72204606464436
593,Dallas Cowboys,319621.0,58,57,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,1.0,181,34,1,0,20,2,63,0,1,0,2,0,0.0,0,231,10,RCB,0,0,0,0,0,0,0,Trevon Diggs,95.54456046349239,105.03611457801918
594,Dallas Cowboys,16894.0,119,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,58,18,0,0,0,0,2,0,1,0,2,0,0.0,0,73,73,CB,0,0,0,0,0,0,0,C.J. Goodwin,99.38069353112847,158.2881973215086
595,Dallas Cowboys,13311.0,24,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,4,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Kemon Hall,99.4468436917102,159.39750484108484
596,Dallas Cowboys,68180.0,100,76,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,233,128,8,1,14,0,24,0,4,1,1,0,0.0,0,236,0,S,0,0,0,0,0,0,0,Malik Hooker,98.65985079643777,146.66393297744818
597,Dallas Cowboys,11270.0,17,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,16,1,0,0,0,3,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Troy Pride Jr.,99.47096435940261,159.80382643099668
598,Dallas Cowboys,16273.0,29,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,4,4.0,0,0.1,0,0.0,0,0,6,6.4,0.0,24,12,0,0,0,0,5,0,0,0,1,0,0.0,0,191,187,S,0,0,0,0,0,0,0,Juanyeh Thomas,99.40480047973199,158.69161010174008
599,Dallas Cowboys,21937.0,83,60,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.0,242,131,17,18,6,0,14,0,6,0,8,0,0.0,0,5,0,S,0,0,0,0,0,0,0,Donovan Wilson,99.27131329050951,156.4699636025904
600,Dallas Cowboys,436319.0,34,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,76,89.4,0,0,307,355.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Brandon Aubrey,94.01528833225312,88.88573053707246
601,Dallas Cowboys,41872.0,210,0,2,4,50.0,23,0,0,67.7,0,0.0,0,3,-5,-1.7,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,1.0,0.0,15,0,0,0,0,0,0,2,3,0,0,41794,47.0,5,-19,0,P,0,0,0,0,0,0,0,Bryan Anger,99.55983504843087,161.3093724023204
602,Dallas Cowboys,239999.0,158,144,0,0,0.0,0,0,0,0.0,0,0.0,0,58,341,5.9,2,2.2,1099,710,9532,13.4,60,60.3,0,0.0,2,0,376,1363.3,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0,9934,61,WR,0,0,0,0,0,0,0,Brandin Cooks,95.48666169441225,104.37861516553056
603,Dallas Cowboys,183850.0,52,15,0,0,0.0,0,0,0,0.0,0,0.0,0,331,1464,4.4,4,28.2,71,56,393,7.0,5,7.6,0,0.0,0,0,54,235.7,0.0,2,4,0,0,0,0,0,3,0,0,0,0,0.0,0,2095,238,RB,0,0,0,0,0,0,0,Rico Dowdle,96.96993915949653,122.48357585071727
604,Dallas Cowboys,15299.0,48,23,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Chuma Edoga,99.38779819704415,158.40698783936867
605,Dallas Cowboys,23408.0,64,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1,0,8,0.0,9.0,68,67,8,17,1,0,7,0,2,0,1,0,0.0,0,24,0,LB,0,0,0,0,0,0,0,Chauncey Golston,99.23988788905278,155.9512446388547
606,Dallas Cowboys,66582.0,203,170,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,28.5,403,292,59,80,0,0,6,0,5,1,9,0,0.0,0,80,0,RDT,0,0,0,0,0,0,1,Linval Joseph,98.6773776813961,146.93674494058737
607,Dallas Cowboys,145687.0,147,142,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,18,0.0,21.5,729,445,65,39,11,2,60,0,7,1,8,0,0.0,0,150,0,MLB,0,0,0,0,0,0,0,Eric Kendricks,97.9291349414344,135.7053126266778
608,Dallas Cowboys,821151.0,12,5,81,143,56.6,1063,5,4,80.3,10,2.0,0,65,276,4.2,1,23.0,0,0,0,0.0,0,0.0,0,0.0,1,0,8,90.1,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0,271,0,QB,0,0,0,0,0,0,0,Trey Lance,88.72301353432088,48.72091164976669
609,Dallas Cowboys,105608.0,141,123,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,14,0.0,61.5,285,165,97,126,2,1,20,0,8,1,21,0,0.0,0,77,0,DE,0,0,0,0,0,0,0,DeMarcus Lawrence,98.46928357938819,143.72834786588317
610,Dallas Cowboys,54709.0,89,34,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,32.0,76,58,32,122,0,0,0,0,1,0,4,0,0.0,0,2,0,LOLB,0,0,0,0,0,0,0,Carl Lawson,98.92161611976898,150.78857918356536
611,Dallas Cowboys,54814.0,115,64,0,0,0.0,0,0,0,0.0,0,0.0,0,2,12,6.0,0,0.1,1,0,0,0.0,0,0.0,0,0.0,0,0,6,1.2,9.5,275,111,19,10,10,0,44,0,9,1,5,0,0.0,0,277,38,CB,0,0,0,0,0,0,0,Jourdan Lewis,98.79890780169671,148.84161258049517
612,Dallas Cowboys,15501.0,50,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,13,0,2,3,0,4,0,1,0,0,0,0.0,0,17,0,S,0,0,0,0,0,0,0,Israel Mukuamu,99.41113576080336,158.79778802947504
613,Dallas Cowboys,46992.0,61,40,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,166,36,5,0,10,0,27,1,2,0,0,0,0.0,0,73,0,CB,0,0,0,0,0,0,0,Amani Oruwariye,98.9667734504128,151.51110864608196
614,Dallas Cowboys,421062.0,38,14,330,544,60.7,3463,20,10,83.8,24,9.0,3,58,24,0.4,0,0.6,0,0,0,0.0,0,0.0,0,0.0,0,0,0,195.0,0.0,0,0,0,0,0,0,0,12,6,0,0,0,0.0,0,14,0,QB,0,0,0,0,0,0,0,Cooper Rush,93.71503562791557,85.99471397833857
615,Dallas Cowboys,10947.0,114,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Trent Sieg,99.46527544087655,159.70790615301848
616,Dallas Cowboys,27271.0,113,54,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,5.0,273,194,20,10,3,1,17,0,5,0,2,0,0.0,0,129,0,LB,0,0,0,0,0,0,0,Nick Vigil,99.21396686255284,155.52460798137406
617,Dallas Cowboys,16534.0,87,37,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,6.0,76,75,17,8,1,1,7,0,3,0,1,0,0.0,0,29,0,DE,0,0,0,0,0,0,0,Carlos Watkins,99.34996967762537,157.77546283829423
