Unnamed: 0,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
1911,San Francisco 49ers,13940.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,3,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Curtis Robinson,99.44914171559716,159.4361736803015,67.72,61.72732358726024,33.86
1912,Seattle Seahawks,148707.0,3,2,13,20,65.0,168,0,1,70.4,4,1.0,0,6,14,2.3,0,4.7,0,0,0,0.0,0,0.0,0,0.0,0,0,0,2.1,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,14,0,QB,0,0,0,0,0,0,0,Jaren Hall,97.54327882500536,130.23367896955114,60.63,61.460945825003925,30.32
1913,Seattle Seahawks,479594.0,20,18,404,645,62.6,4139,22,23,77.5,72,5.0,2,54,300,5.6,6,15.0,1,1,4,4.0,0,0.2,0,0.0,1,0,38,274.0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0,304,0,QB,0,0,0,0,0,0,0,Sam Howell,92.84238511509052,78.06867489963143,40.38,54.97128190259174,20.19
1914,Seattle Seahawks,737415.0,94,83,1721,2655,64.8,19143,105,72,88.0,222,40.0,19,316,1494,4.7,12,15.9,3,2,11,5.5,0,0.1,0,0.0,0,0,72,1232.2,0.0,1,0,0,0,0,0,0,44,18,0,1,0,0.0,0,1428,0,QB,0,0,0,0,0,0,0,Geno Smith,88.28358303784294,46.24571509345228,35.73,37.12553085264593,17.86
1915,Seattle Seahawks,123861.0,33,8,0,0,0.0,0,0,0,0.0,0,0.0,0,243,1031,4.2,9,31.2,92,75,549,7.3,1,16.6,0,0.0,0,0,60,218.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1580,0,RB,0,0,0,0,0,0,0,Zach Charbonnet,97.7704274308391,133.4291714843243,43.71,58.2916214906161,21.86
1916,Seattle Seahawks,37752.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,3,10,3.3,0,2.0,1,1,-1,-1.0,0,-0.2,0,0.0,0,0,0,0.9,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,RB,0,0,0,0,0,0,0,George Holani,99.1246216212432,154.0625124628207,69.26,61.77236545364644,34.63
1917,Seattle Seahawks,39469.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,31,172,5.5,0,8.6,4,3,22,7.3,0,1.1,0,0.0,0,0,0,19.4,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,347,153,RB,0,0,0,0,0,0,0,Kenny McIntosh,99.05043420766818,152.85835568325024,60.3,61.43899709718586,30.15
1918,Seattle Seahawks,162175.0,41,37,0,0,0.0,0,0,0,0.0,0,0.0,0,600,2528,4.2,24,61.7,125,102,723,7.1,2,17.6,0,0.0,0,0,156,481.1,0.0,1,0,0,0,0,0,0,2,4,0,0,0,0.0,0,3241,0,RB,0,0,0,0,0,0,0,Kenneth Walker III,97.0443517327686,123.46453127142352,43.5,58.186983408926174,21.75
1919,Seattle Seahawks,80932.0,34,3,0,0,0.0,0,0,0,0.0,0,0.0,0,1,3,3.0,1,0.1,42,32,303,9.5,3,8.9,0,0.0,0,0,24,54.6,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0,306,0,WR,0,0,0,0,0,0,0,Jake Bobo,98.4955990432144,144.13040186474754,50.93,60.55431738460908,25.46
1920,Seattle Seahawks,663931.0,97,93,0,0,0.0,0,0,0,0.0,0,0.0,0,3,17,5.7,0,0.2,726,438,6324,14.4,48,65.2,0,0.0,1,0,290,908.1,0.0,2,0,0,0,0,0,0,9,0,0,0,0,0.0,0,6341,0,WR,0,0,0,0,0,0,0,D.K. Metcalf,90.25780878120688,58.271518004077365,39.35,45.71845947076939,19.68
1921,Seattle Seahawks,231939.0,34,19,1,1,100.0,35,0,0,118.7,0,0.0,0,5,26,5.2,0,0.8,230,163,1758,10.8,10,51.7,0,0.0,0,0,60,239.8,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,1784,0,WR,0,0,0,0,0,0,0,Jaxon Smith-Njigba,96.1722170285092,112.41355036563984,41.94,57.08946133235738,20.97
1922,Seattle Seahawks,11767.0,33,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,3,2,24,12.0,0,0.7,0,0.0,0,0,0,2.4,0.0,12,3,0,0,0,0,0,0,0,0,0,0,0.0,0,24,0,WR,0,0,0,0,0,0,0,Dareke Young,99.453895293046,159.51619031785154,62.77,61.560758659899705,31.38
1923,Seattle Seahawks,48024.0,17,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,38,30,245,8.2,4,14.4,0,0.0,0,0,24,48.5,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,245,0,TE,0,0,0,0,0,0,0,AJ Barner,98.93541606432188,151.00903592764888,48.14,59.972460122330965,24.07
1924,Seattle Seahawks,89579.0,95,83,0,0,0.0,0,0,0,0.0,0,0.0,0,3,-12,-4.0,0,-0.1,419,300,3305,11.0,15,34.8,0,0.0,1,0,92,419.3,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0,3293,0,TE,0,0,0,0,0,0,0,Noah Fant,97.9902314212087,136.5912173106831,39.87,52.93540451569513,19.93
1925,Seattle Seahawks,15079.0,26,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TE,0,0,0,0,0,0,0,Brady Russell,99.43171099618893,159.14308883664685,56.46,61.19701192928462,28.23
1926,Seattle Seahawks,13096.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Malaesala Aumavae-Laulu,99.46333127018652,159.67513819711476,77.89,61.95837966243239,38.94
1927,Seattle Seahawks,17493.0,25,21,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Anthony Bradford,99.3600448392441,157.94342843187033,60.54,61.45489915981723,30.27
1928,Seattle Seahawks,36570.0,48,48,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LT,0,0,0,0,0,0,0,Charles Cross,99.0700675223536,153.17616079544544,51.07,60.58068463120429,25.54
1929,Seattle Seahawks,29140.0,16,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OG,0,0,0,0,0,0,0,Christian Haynes,99.25227670190286,156.15554421154968,61.42,61.505555252323475,30.71
1930,Seattle Seahawks,21475.0,10,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OT,0,0,0,0,0,0,0,Michael Jerrell,99.34816881458208,157.74545801379605,72.25,61.84483745996616,36.12
1931,Seattle Seahawks,17941.0,6,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OG,0,0,0,0,0,0,0,Sataoa Laumea,99.3902363922838,158.44777409213268,67.45,61.72486226008528,33.72
1932,Seattle Seahawks,23265.0,29,29,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,RT,0,0,0,0,0,0,0,Abraham Lucas,99.272936865032,156.4968072168806,56.22,61.16048264228277,28.11
1933,Seattle Seahawks,10591.0,28,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,C,0,0,0,0,0,0,0,Olusegun Oluwatimi,99.46641422298327,159.7271026744757,59.05,61.36199812625751,29.52
1934,Seattle Seahawks,8935.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,C,0,0,0,0,0,0,0,Jalen Sundell,99.51423871815888,160.53526004135244,63.97,61.61037628970305,31.98
1935,Seattle Seahawks,12749.0,34,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,15,24,3,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Quinton Bohanna,99.44127928945488,159.30390946603896,55.73,61.12813936229739,27.86
1936,Seattle Seahawks,16720.0,16,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Mike Morris,99.4128973995861,158.82732466581297,67.52,61.724942468944334,33.76
1937,Seattle Seahawks,29842.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Brandon Pili,99.24446097163056,156.0266282727851,61.08,61.48611698427325,30.54
1938,Seattle Seahawks,40426.0,139,118,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,38.5,200,188,41,111,0,0,11,0,6,0,8,0,0.0,0,12,0,LDT,0,0,0,0,0,0,0,Jarran Reed,99.03696386915166,152.64067149350043,38.44,38.68258015147593,19.22
1939,Seattle Seahawks,0.0,158,149,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,54.5,298,277,84,201,2,1,14,0,4,0,6,0,0.0,0,98,0,NT,0,0,0,0,0,0,0,Leonard Williams,99.73431734839168,164.30446027325794,38.38,38.5381303354178,19.19
1940,Seattle Seahawks,9089.0,17,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,10,8,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,NT,0,0,0,0,0,0,0,Cameron Young,99.51022755872242,160.4673292850137,68.76,61.75353217359898,34.38
1941,Seattle Seahawks,0.0,41,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,32,30,4,4,0,0,0,0,1,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Michael Dogbe,99.6096125997946,162.15851128968038,55.42,61.10160237425742,27.71
1942,Seattle Seahawks,34961.0,34,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,8.0,38,37,9,25,0,0,1,0,1,1,2,0,0.0,0,36,0,OLB,0,0,0,0,0,0,0,Derick Hall,99.14850928331468,154.4521450138677,60.19,61.432293027856254,30.1
1943,Seattle Seahawks,84174.0,63,48,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,6.0,253,205,23,13,4,0,16,0,0,0,2,0,0.0,0,62,0,LB,0,0,0,0,0,0,1,Ernest Jones,98.4802075561922,143.89511858465738,28.91,19.412579230118084,14.46
1944,Seattle Seahawks,24351.0,16,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,41,47,3,4,0,0,2,0,1,0,0,0,0.0,0,-2,0,LB,0,0,0,0,0,0,0,Tyrice Knight,99.2972995231352,156.90013470680435,61.3,61.50019795425993,30.65
1945,Seattle Seahawks,30519.0,48,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,18.0,88,45,20,32,0,0,9,0,2,0,2,0,0.0,0,3,0,LB,0,0,0,0,0,0,0,Boye Mafe,99.18987840168676,155.12912384762365,49.4,60.27721863069292,24.7
1946,Seattle Seahawks,25982.0,91,50,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,27.5,147,81,38,82,1,0,13,0,3,0,8,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Uchenna Nwosu,99.2643397718742,156.35471542865395,43.18,57.93847402318948,21.59
1947,Seattle Seahawks,9468.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Patrick O'Connell,99.5091860413342,160.4496951837658,77.42,61.94844424703948,38.71
1948,Seattle Seahawks,4571.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Jamie Sheriff,99.57339579184762,161.5402819267751,85.4,62.06159188517891,42.7
1949,Seattle Seahawks,11191.0,3,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Tyreke Smith,99.48769028599698,160.08615685347965,81.36,62.000408622936995,40.68
1950,Seattle Seahawks,14473.0,24,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,12,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Drake Thomas,99.44036817888568,159.28858919897132,62.85,61.56303762892621,31.42
1951,Seattle Seahawks,89130.0,43,19,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,2.0,114,47,5,7,3,1,10,0,0,0,6,0,0.0,0,87,0,CB,0,0,0,0,0,0,0,Coby Bryant,98.47550581576829,143.8233172071057,49.62,60.302191892041634,24.81
1952,Seattle Seahawks,8713.0,26,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,7,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,S,0,0,0,0,0,0,0,AJ Finley,99.5143701147504,160.5374857615988,60.7,61.46396121372571,30.35
1953,Seattle Seahawks,14403.0,31,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,32,14,2,1,0,0,4,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,1,Tyler Hall,99.38940896684294,158.433931762921,31.89,22.246073359703253,15.94
1954,Seattle Seahawks,28639.0,38,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,49,11,0,0,1,0,11,0,0,0,1,0,0.0,0,33,0,CB,0,0,0,0,0,0,0,Josh Jobe,99.24397798265294,156.01866495482255,55.81,61.13703053332649,27.9
1955,Seattle Seahawks,77265.0,98,61,0,0,0.0,0,0,0,0.0,0,0.0,0,1,2,2.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.2,1.5,356,167,17,4,12,0,40,0,4,0,6,0,0.0,0,143,0,S,0,0,0,0,0,0,0,Julian Love,98.58872647357067,145.56175268153206,41.01,56.32002151249695,20.5
1956,Seattle Seahawks,12893.0,9,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SS,0,0,0,0,0,0,0,Ty Okada,99.46414668681504,159.6888808321015,66.25,61.69368820020513,33.12
1957,Seattle Seahawks,14463.0,10,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,8,4,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Nehemiah Pritchett,99.44237588075258,159.32235043102986,68.5,61.74945045551767,34.25
1958,Seattle Seahawks,10391.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,FS,0,0,0,0,0,0,0,Jerrick Reed,99.49503007490262,160.21020023608483,69.54,61.77794275662409,34.77
1959,Seattle Seahawks,14548.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,15,9,1,0,0,0,2,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Damarion Williams,99.4421655818579,159.3188137565902,66.07,61.68181555673161,33.03
1960,Seattle Seahawks,133601.0,31,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,4.0,122,55,14,5,1,1,25,0,0,0,2,0,0.0,0,97,0,CB,0,0,0,0,0,0,0,Devon Witherspoon,97.88832640497137,135.1165928621449,49.57,60.293767815987614,24.78
1961,Seattle Seahawks,68502.0,48,46,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,120,42,2,0,11,1,41,1,5,0,1,0,0.0,0,67,0,CB,0,0,0,0,0,0,0,Riq Woolen,98.68464894703084,147.05006508629745,46.24,59.41695104538996,23.12
1962,Seattle Seahawks,13166.0,13,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,JT Woods,99.45797315725818,159.5848630387235,65.59,61.66268189067954,32.8
1963,Seattle Seahawks,41552.0,116,0,0,0,0.0,0,0,0,0.0,0,0.0,0,3,-9,-3.0,0,-0.1,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.9,0.0,2,0,0,0,0,0,0,1,0,0,0,24281,48.2,1,-9,0,P,0,0,0,0,0,0,0,Michael Dickson,99.24299794959164,156.00250776620922,38.42,38.66013557831199,19.21
1964,Seattle Seahawks,39440.0,154,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,256,85.6,0,0,1118,1202.0,0.0,13,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Jason Myers,99.15763045133488,154.60116644527582,37.64,38.10852288115527,18.82
1965,Seattle Seahawks,6738.0,34,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Chris Stoll,99.53679600887811,160.91778561736888,58.6,61.329976645344246,29.3
1966,Seattle Seahawks,37005.0,87,54,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,100,72,751,10.4,3,8.6,0,0.0,0,0,18,87.1,0.0,8,4,0,0,0,0,0,3,0,0,0,0,0.0,0,751,0,TE,0,0,0,0,0,0,0,Pharaoh Brown,98.95214953125098,151.27676468247898,42.62,57.591944455679524,21.31
1967,Seattle Seahawks,17600.0,39,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,1.0,63,11,2,1,2,1,8,0,0,0,2,0,0.0,0,40,0,DB,0,0,0,0,0,0,0,Tre Brown,99.39298947797616,158.49383980373054,54.73,61.04257174780308,27.36
1968,Seattle Seahawks,39707.0,90,39,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,0.0,156,43,8,1,4,0,38,0,2,0,1,0,0.0,0,13,0,CB,0,0,0,0,0,0,0,Artie Burns,99.1048292831593,153.74038321792474,45.31,59.00037771487482,22.66
1969,Seattle Seahawks,14463.0,53,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Stone Forsythe,99.41075264802512,158.7913652318599,52.05,60.73347036712943,26.02
1970,Seattle Seahawks,24301.0,53,19,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,11.0,42,39,11,21,0,0,5,0,1,0,6,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Trevis Gipson,99.2886055737059,156.75609228629935,50.76,60.51473235293307,25.38
1971,Seattle Seahawks,43209.0,169,142,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,18.5,239,194,44,52,1,0,13,0,3,0,3,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Johnathan Hankins,98.94689000219203,151.19256604667197,34.82,36.60176577768975,17.41
1972,Seattle Seahawks,58550.0,163,155,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,11,0,LG,0,0,0,0,0,0,0,Laken Tomlinson,98.63069372093648,146.21115113221558,37.93,38.270373424994524,18.96
1973,Seattle Seahawks,33928.0,71,19,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,119,49,2,1,1,0,8,0,1,0,1,0,0.0,0,2,0,S,0,0,0,0,0,0,0,K'Von Wallace,99.15134619877512,154.4984799100663,49.47,60.28066549827797,24.74
1974,Seattle Seahawks,22113.0,36,1,0,0,0.0,0,0,0,0.0,0,0.0,0,2,13,6.5,0,0.4,15,9,75,8.3,0,2.1,0,0.0,0,0,0,8.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1687,1599,WR,0,0,0,0,0,0,0,Jaelon Darden,99.27178475994032,156.47775826451368,60.56,61.454912858705725,30.28
1975,Seattle Seahawks,13256.0,38,21,0,0,0.0,0,0,0,0.0,0,0.0,0,9,41,4.6,0,1.1,145,63,963,15.3,11,25.3,0,0.0,0,0,66,162.4,0.0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0,1016,12,WR,0,0,0,0,0,0,0,John Ross,99.22152242451938,155.6488515255612,45.68,59.20856229460752,22.84
1976,Seattle Seahawks,17839.0,20,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,10,8,79,9.9,0,4.0,0,0.0,0,0,0,7.9,0.0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0,79,0,WR,0,0,0,0,0,0,0,Cody White,99.37077053782576,158.12242536210778,66.19,61.68917647013456,33.1
1977,Tampa Bay Buccaneers,2364839.0,106,103,2157,3395,63.5,24832,171,90,91.2,250,50.0,12,311,1201,3.9,10,11.3,2,1,17,17.0,0,0.2,0,0.0,1,0,62,1659.1,0.0,1,0,0,0,0,0,0,57,24,0,0,0,0.0,0,1163,0,QB,0,0,0,0,0,0,0,Baker Mayfield,67.04711356998443,0.0,18.48,9.596496323877973,9.24
1978,Tampa Bay Buccaneers,268396.0,17,3,0,0,0.0,0,0,0,0.0,0,0.0,0,207,1122,5.4,8,66.0,52,47,392,8.3,0,23.1,0,0.0,0,0,48,197.4,0.0,0,0,0,0,0,0,0,2,3,0,0,0,0.0,0,1690,176,RB,0,0,0,0,0,0,0,Bucky Irving,95.8892293768962,109.029954829215,45.14,58.907898630230164,22.57
1979,Tampa Bay Buccaneers,60168.0,28,0,0,0,0.0,0,0,0,0.0,0,0.0,0,65,331,5.1,2,11.8,14,11,118,10.7,1,4.2,0,0.0,0,0,18,62.9,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0.0,0,859,410,RB,0,0,0,0,0,0,0,Sean Tucker,98.73517903249504,147.8398389171299,49.83,60.329048614417935,24.92
1980,Tampa Bay Buccaneers,168033.0,50,40,0,0,0.0,0,0,0,0.0,0,0.0,0,545,2084,3.8,10,41.7,185,165,1232,7.5,11,24.6,0,0.0,0,0,126,441.6,0.0,4,2,0,0,0,0,0,9,3,0,0,0,0.0,0,3563,244,RB,0,0,0,0,0,0,0,Rachaad White,96.9352712885684,122.02904780782706,44.4,58.55242890956094,22.2
1981,Tampa Bay Buccaneers,1357.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,54,RB,0,0,0,0,0,0,0,D.J. Williams,99.6141369191284,162.23589991945957,83.29,62.035227521212924,41.64
