Unnamed: 0,Team,Pageviews,G,GS,All_Star,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,MVP,ROY,DPOY,All_NBA,Champ,IG,Player,Team_Pageviews,MP_PerGame,FG_PerGame,FGA_PerGame,2P_PerGame,2PA_PerGame,3P_PerGame,3PA_PerGame,FT_PerGame,FTA_PerGame,ORB_PerGame,DRB_PerGame,TRB_PerGame,AST_PerGame,STL_PerGame,BLK_PerGame,TOV_PerGame,PF_PerGame,PTS_PerGame,Obscurity_Score,Obscurity_Score_Scaled,visibility_score,performance_score,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
311,New Orleans Pelicans,50326.0,7,0,0,49,4,9,4,8,0,1,0,0,7,8,15,1,4,5,5,7,8,0.444,0.5,0.0,0.764,0.444,0.444,0,0,0,0,0,0.0,Karlo Matković,508794,7.0,0.5714285714285714,1.2857142857142858,0.5714285714285714,1.1428571428571428,0.0,0.1428571428571428,0.0,0.0,1.0,1.1428571428571428,2.142857142857143,0.1428571428571428,0.5714285714285714,0.7142857142857143,0.7142857142857143,1.0,1.1428571428571428,98.5183780189572,144.4792798693909,0.04249363336426772,0.08655528131465026,8.29,35.47,17.73
312,New Orleans Pelicans,221513.0,761,664,0,24430,5671,12513,3759,7708,1912,4805,1626,2030,489,2273,2762,2893,683,317,1369,1603,14880,0.453,0.488,0.398,0.801,0.555,0.53,0,0,0,0,0,1200000.0,CJ McCollum,508794,32.10249671484888,7.45203679369251,16.442838370565045,4.9395532194480944,10.128777923784494,2.512483574244415,6.314060446780552,2.136662286465177,2.6675427069645203,0.6425755584756899,2.9868593955321945,3.629434954007885,3.801576872536137,0.897503285151117,0.4165571616294349,1.7989487516425755,2.106438896189225,19.55321944809461,87.51600908002376,42.17471016579646,0.05421834892462138,0.3489306974977621,33.0,68.43,34.22
313,New Orleans Pelicans,117005.0,41,35,0,1111,147,262,147,261,0,1,78,118,149,186,335,59,24,59,49,93,372,0.561,0.563,0.0,0.661,0.593,0.561,0,0,0,0,0,34021.0,Yves Missi,508794,27.09756097560976,3.5853658536585367,6.390243902439025,3.5853658536585367,6.365853658536586,0.0,0.024390243902439,1.902439024390244,2.8780487804878048,3.634146341463415,4.536585365853658,8.170731707317072,1.4390243902439024,0.5853658536585366,1.4390243902439024,1.195121951219512,2.268292682926829,9.073170731707316,96.7260584776075,119.31926996200096,0.046517762700174825,0.2766947538371076,26.38,60.66,30.33
314,New Orleans Pelicans,124202.0,225,114,0,5938,965,2128,440,767,525,1361,449,511,176,665,841,353,195,98,154,349,2904,0.453,0.574,0.386,0.879,0.617,0.577,0,0,0,0,0,0.0,Trey Murphy III,508794,26.391111111111112,4.288888888888889,9.457777777777778,1.9555555555555555,3.408888888888889,2.333333333333333,6.0488888888888885,1.9955555555555555,2.2711111111111117,0.7822222222222223,2.955555555555556,3.7377777777777776,1.568888888888889,0.8666666666666667,0.4355555555555555,0.6844444444444444,1.551111111111111,12.906666666666666,94.61806752779164,94.9584109801802,0.04690490193538238,0.2452324600584745,23.37,56.81,28.41
315,New Orleans Pelicans,400689.0,498,427,1,14591,3072,6773,2474,5020,598,1753,957,1214,452,2441,2893,2686,736,138,1048,893,7699,0.454,0.493,0.341,0.788,0.527,0.498,0,0,0,0,0,1461236.0,Dejounte Murray,508794,29.299196787148595,6.168674698795181,13.600401606425702,4.967871485943775,10.08032128514056,1.2008032128514057,3.5200803212851404,1.921686746987952,2.4377510040160644,0.9076305220883534,4.901606425702811,5.809236947791165,5.393574297188755,1.477911646586345,0.2771084337349397,2.104417670682731,1.7931726907630523,15.459839357429718,88.29582637325704,46.31321576286196,0.07274443114055601,0.3976018721009061,36.87,73.74,36.87
316,New Orleans Pelicans,281037.0,775,262,0,17392,2820,5815,1919,3382,901,2433,1338,1677,931,3052,3983,1888,611,355,1235,2199,7879,0.485,0.567,0.37,0.798,0.601,0.562,0,0,0,0,0,171212.0,Kelly Olynyk,508794,22.441290322580645,3.638709677419355,7.503225806451613,2.4761290322580645,4.363870967741936,1.1625806451612903,3.139354838709677,1.726451612903226,2.163870967741936,1.201290322580645,3.938064516129032,5.139354838709678,2.4361290322580644,0.7883870967741935,0.4580645161290322,1.5935483870967742,2.8374193548387097,10.166451612903224,90.43597148978,59.478145683887874,0.05648422044387013,0.25316499361578787,23.89,57.56,28.78
317,New Orleans Pelicans,110951.0,45,0,0,429,62,154,28,59,34,95,25,36,25,54,79,39,7,2,26,44,183,0.403,0.475,0.358,0.694,0.539,0.513,0,0,0,0,0,0.0,Lester Quiñones,508794,9.533333333333331,1.3777777777777778,3.422222222222222,0.6222222222222222,1.3111111111111111,0.7555555555555555,2.111111111111111,0.5555555555555556,0.8,0.5555555555555556,1.2,1.7555555555555555,0.8666666666666667,0.1555555555555555,0.0444444444444444,0.5777777777777777,0.9777777777777776,4.066666666666666,97.64185463266402,131.61151828219664,0.04611366093917468,0.08376536310308826,7.99,34.62,17.31
318,New Orleans Pelicans,55548.0,17,0,0,155,31,74,20,37,11,37,7,8,6,12,18,10,6,0,5,7,80,0.419,0.541,0.297,0.875,0.516,0.493,0,0,0,0,0,47868.0,Antonio Reeves,508794,9.117647058823527,1.8235294117647056,4.352941176470588,1.1764705882352942,2.176470588235294,0.6470588235294118,2.176470588235294,0.4117647058823529,0.4705882352941176,0.3529411764705882,0.7058823529411765,1.0588235294117647,0.5882352941176471,0.3529411764705882,0.0,0.2941176470588235,0.4117647058823529,4.705882352941177,97.92341282774288,135.62261830759408,0.04286539634648886,0.08356165593773486,8.0,34.87,17.43
319,New Orleans Pelicans,43087.0,167,62,0,2904,374,855,240,456,134,399,112,141,238,470,708,161,89,35,100,217,994,0.437,0.526,0.336,0.794,0.542,0.516,0,0,0,0,0,35495.0,Jeremiah Robinson-Earl,508794,17.389221556886227,2.2395209580838324,5.119760479041916,1.437125748502994,2.730538922155689,0.8023952095808383,2.3892215568862274,0.6706586826347305,0.844311377245509,1.4251497005988023,2.81437125748503,4.239520958083832,0.9640718562874252,0.5329341317365269,0.2095808383233532,0.5988023952095808,1.2994011976047903,5.952095808383233,96.78894198389158,120.1278024163769,0.04210583221292362,0.15574462945420134,14.92,45.25,22.62
320,New Orleans Pelicans,828669.0,194,194,2,6146,1835,3129,1804,3034,31,95,1060,1534,445,836,1281,815,194,123,552,430,4761,0.586,0.595,0.326,0.691,0.626,0.591,0,0,0,0,0,5118016.0,Zion Williamson,508794,31.68041237113402,9.458762886597938,16.128865979381445,9.29896907216495,15.639175257731958,0.1597938144329896,0.4896907216494845,5.463917525773196,7.907216494845361,2.2938144329896906,4.309278350515464,6.603092783505154,4.201030927835052,1.0,0.634020618556701,2.845360824742268,2.216494845360825,24.54123711340206,87.54499854403906,42.32285174406158,0.11037949171395359,0.4481112266071028,39.86,78.36,39.18
321,New York Knicks,278548.0,285,63,0,5641,870,1801,754,1425,116,376,303,502,550,1069,1619,280,149,185,286,519,2159,0.483,0.529,0.309,0.604,0.534,0.515,0,0,0,0,0,192992.0,Precious Achiuwa,1000500,19.79298245614035,3.0526315789473686,6.319298245614035,2.645614035087719,5.0,0.4070175438596491,1.3192982456140352,1.063157894736842,1.7614035087719295,1.9298245614035088,3.750877192982456,5.680701754385965,0.9824561403508772,0.5228070175438596,0.6491228070175439,1.0035087719298246,1.8210526315789477,7.575438596491228,94.55471686534642,94.302836777859,0.09452521597065784,0.19931248274901947,18.05,50.48,25.24
322,New York Knicks,505591.0,461,387,0,13723,2154,4547,1375,2456,779,2091,604,804,506,1485,1991,751,585,262,608,1103,5691,0.474,0.56,0.373,0.751,0.581,0.559,0,0,0,0,1,292839.0,OG Anunoby,1000500,29.767895878524943,4.672451193058568,9.863340563991324,2.982646420824295,5.327548806941432,1.6898047722342733,4.535791757049892,1.3101952277657267,1.7440347071583515,1.0976138828633406,3.2212581344902387,4.318872017353579,1.6290672451193058,1.2689804772234274,0.5683297180043384,1.3188720173535793,2.392624728850325,12.344902386117136,90.24655796166944,58.19603974884996,0.10820740548481435,0.29706966680038327,26.49,61.04,30.52
323,New York Knicks,100323.0,120,12,0,1397,192,446,110,212,82,234,54,75,64,171,235,68,36,15,84,130,520,0.43,0.519,0.35,0.72,0.543,0.522,0,0,0,0,0,216551.0,MarJon Beauchamp,1000500,11.641666666666667,1.6,3.716666666666667,0.9166666666666666,1.7666666666666666,0.6833333333333333,1.95,0.45,0.625,0.5333333333333333,1.425,1.9583333333333333,0.5666666666666667,0.3,0.125,0.7,1.0833333333333333,4.333333333333333,97.2319922023997,125.9707861666976,0.0839125856569479,0.09167160831967443,8.4,35.7,17.85
324,New York Knicks,626194.0,517,450,0,17153,2782,5779,1865,3315,917,2464,1048,1247,459,1625,2084,1347,617,296,622,965,7529,0.481,0.563,0.372,0.84,0.595,0.561,0,0,0,0,0,473729.0,Mikal Bridges,1000500,33.177949709864606,5.3810444874274665,11.177949709864604,3.607350096711799,6.411992263056093,1.7736943907156673,4.76595744680851,2.0270793036750483,2.411992263056093,0.8878143133462283,3.1431334622823983,4.0309477756286265,2.6054158607350097,1.193423597678917,0.5725338491295938,1.2030947775628626,1.8665377176015476,14.562862669245648,88.86751436277244,49.55890115489535,0.11563536657917166,0.30440876600405886,26.92,61.43,30.71
325,New York Knicks,2034271.0,464,314,1,13417,3030,6204,2306,4351,724,1853,1438,1744,219,1269,1488,2286,328,42,787,849,8222,0.488,0.53,0.391,0.825,0.59,0.547,0,0,0,1,0,735751.0,Jalen Brunson,1000500,28.915948275862068,6.530172413793103,13.370689655172416,4.969827586206897,9.377155172413794,1.5603448275862069,3.993534482758621,3.0991379310344827,3.7586206896551726,0.4719827586206896,2.7349137931034484,3.206896551724138,4.926724137931035,0.7068965517241379,0.0905172413793103,1.6961206896551724,1.8297413793103448,17.719827586206897,81.37776983093141,18.767074514624184,0.20754231779914883,0.3377889930905941,26.77,61.33,30.66
326,New York Knicks,96892.0,13,0,0,83,6,20,1,6,5,14,2,2,0,13,13,5,1,2,1,5,19,0.3,0.167,0.357,1.0,0.455,0.425,0,0,0,0,0,20839.0,Pacome Dadiet,1000500,6.384615384615385,0.4615384615384615,1.5384615384615383,0.0769230769230769,0.4615384615384615,0.3846153846153846,1.0769230769230769,0.1538461538461538,0.1538461538461538,0.0,1.0,1.0,0.3846153846153846,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.3846153846153846,1.4615384615384617,98.33517042879764,141.69569045242375,0.08346261252608078,0.04088648158403288,3.75,28.55,14.27
327,New York Knicks,799765.0,495,254,0,14819,1821,3884,1200,2085,621,1799,754,998,614,2756,3370,1467,500,163,660,1153,5017,0.469,0.576,0.345,0.756,0.58,0.549,0,0,0,0,0,907897.0,Josh Hart,1000500,29.937373737373736,3.678787878787879,7.846464646464646,2.4242424242424243,4.212121212121212,1.2545454545454546,3.6343434343434335,1.5232323232323233,2.0161616161616163,1.2404040404040404,5.567676767676768,6.808080808080808,2.963636363636364,1.0101010101010102,0.3292929292929293,1.3333333333333333,2.3292929292929294,10.135353535353536,89.30209939850761,52.15336783461093,0.12654333737558843,0.2917100515135163,25.48,59.55,29.77
328,New York Knicks,111677.0,15,0,0,118,10,16,10,16,0,0,4,8,5,23,28,6,0,11,11,15,24,0.625,0.625,0.343,0.5,0.615,0.625,0,0,0,0,0,19023.0,Ariel Hukporti,1000500,7.866666666666666,0.6666666666666666,1.0666666666666669,0.6666666666666666,1.0666666666666669,0.0,0.0,0.2666666666666666,0.5333333333333333,0.3333333333333333,1.5333333333333334,1.8666666666666667,0.4,0.0,0.7333333333333333,0.7333333333333333,1.0,1.6,98.3178918999662,141.43578885072023,0.08434317712937683,0.064853054562219,5.94,31.41,15.71
329,New York Knicks,221935.0,25,0,0,138,17,44,7,18,10,26,6,6,2,13,15,18,7,1,8,12,50,0.386,0.389,0.385,1.0,0.536,0.5,0,0,0,0,0,58805.0,Tyler Kolek,1000500,5.52,0.68,1.76,0.28,0.72,0.4,1.04,0.24,0.24,0.08,0.52,0.6,0.72,0.28,0.04,0.32,0.48,2.0,97.50094153084376,129.6460678535145,0.09097670163013423,0.05451431614872464,4.96,29.71,14.85
330,New York Knicks,239650.0,205,18,0,3244,422,1032,197,412,225,620,110,142,75,200,275,323,128,22,86,261,1179,0.409,0.478,0.363,0.775,0.539,0.518,0,0,0,0,0,152972.0,Miles McBride,1000500,15.82439024390244,2.0585365853658537,5.034146341463415,0.9609756097560976,2.009756097560976,1.0975609756097562,3.024390243902439,0.5365853658536586,0.6926829268292682,0.3658536585365853,0.975609756097561,1.3414634146341464,1.575609756097561,0.624390243902439,0.1073170731707317,0.4195121951219512,1.273170731707317,5.751219512195122,95.85906615504804,108.6749172079658,0.0921524271028899,0.13274631357684955,12.05,40.9,20.45
331,New York Knicks,214197.0,442,67,0,7818,1321,3118,809,1751,512,1367,326,394,130,771,901,1418,286,93,500,752,3480,0.424,0.462,0.375,0.827,0.529,0.506,0,0,0,0,0,0.0,Cameron Payne,1000500,17.687782805429865,2.98868778280543,7.0542986425339365,1.830316742081448,3.9615384615384617,1.158371040723982,3.0927601809954752,0.7375565610859729,0.8914027149321267,0.2941176470588235,1.744343891402715,2.0384615384615383,3.20814479638009,0.6470588235294118,0.2104072398190045,1.1312217194570136,1.7013574660633484,7.873303167420814,93.90636128956734,87.82686751502347,0.09044100670567991,0.1973630554849794,17.95,50.33,25.17
332,New York Knicks,148500.0,320,196,0,7832,1092,1558,1092,1558,0,0,365,705,1180,1358,2538,199,290,602,224,907,2549,0.701,0.701,0.343,0.518,0.682,0.701,0,0,0,0,0,172033.0,Mitchell Robinson,1000500,24.475,3.4125,4.86875,3.4125,4.86875,0.0,0.0,1.140625,2.203125,3.6875,4.24375,7.93125,0.621875,0.90625,1.88125,0.7,2.834375,7.965625,95.34838980774474,102.82371328639154,0.08673356822600133,0.27491958402650074,25.11,59.19,29.59
333,New York Knicks,103913.0,360,97,0,7765,1021,2501,359,766,662,1735,357,425,83,527,610,576,174,55,246,628,3061,0.408,0.469,0.382,0.84,0.569,0.541,0,0,0,0,0,0.0,Landry Shamet,1000500,21.569444444444443,2.8361111111111112,6.947222222222222,0.9972222222222222,2.1277777777777778,1.8388888888888888,4.819444444444445,0.9916666666666668,1.1805555555555556,0.2305555555555555,1.4638888888888888,1.6944444444444444,1.6,0.4833333333333333,0.1527777777777778,0.6833333333333333,1.7444444444444445,8.502777777777778,95.04464066024964,99.48253970749792,0.08385575110038443,0.15588070800187642,14.28,43.99,22.0
334,New York Knicks,1440101.0,611,611,4,20773,5165,9834,4107,7197,1058,2637,2698,3218,1704,5042,6746,1940,489,752,1653,2084,14086,0.525,0.571,0.401,0.838,0.626,0.579,0,1,0,2,0,4357045.0,Karl-Anthony Towns,1000500,33.99836333878887,8.453355155482814,16.094926350245498,6.72176759410802,11.779050736497544,1.7315875613747955,4.315875613747954,4.415711947626841,5.266775777414075,2.788870703764321,8.252045826513912,11.040916530278231,3.1751227495908347,0.8003273322422259,1.2307692307692308,2.705400981996726,3.4108019639934533,23.054009819967263,78.03932057225059,10.92749097985573,0.19909852580039789,0.4847215957466068,38.82,77.14,38.57
335,New York Knicks,276606.0,883,666,0,24935,2128,5011,1251,2613,877,2398,721,961,1300,3470,4770,1225,942,262,815,2144,5854,0.425,0.479,0.366,0.75,0.539,0.512,0,0,0,0,1,1032921.0,P.J. Tucker,1000500,28.238958097395244,2.4099660249150623,5.674971687429219,1.4167610419026049,2.9592298980747453,0.9932049830124576,2.7157417893544733,0.8165345413363534,1.088335220838052,1.4722536806342017,3.929784824462061,5.402038505096263,1.3873159682899208,1.0668176670441676,0.2967157417893544,0.9229898074745186,2.4280860702151754,6.629671574178936,90.51801528131298,60.04106737814817,0.09546114949787018,0.23826850007463507,21.55,54.21,27.11
336,New York Knicks,111007.0,533,87,0,10923,1314,2941,960,1929,354,1012,613,765,414,1213,1627,1604,641,184,469,554,3595,0.447,0.498,0.35,0.801,0.548,0.507,0,0,0,0,1,118448.0,Delon Wright,1000500,20.49343339587242,2.465290806754221,5.51782363977486,1.801125703564728,3.619136960600376,0.6641651031894934,1.898686679174484,1.150093808630394,1.4352720450281429,0.776735459662289,2.275797373358349,3.052532833020638,3.0093808630394,1.2026266416510318,0.3452157598499062,0.8799249530956847,1.0393996247654784,6.74484052532833,93.58791942586414,84.79667493187188,0.08442768616121382,0.25183019019536784,23.06,56.41,28.2
337,Oklahoma City Thunder,31087.0,13,0,0,81,13,30,4,7,9,23,2,2,5,18,23,6,2,5,2,7,37,0.433,0.571,0.391,1.0,0.599,0.583,0,0,0,0,0,6810.0,Branden Carlson,657866,6.230769230769231,1.0,2.3076923076923075,0.3076923076923077,0.5384615384615384,0.6923076923076923,1.7692307692307692,0.1538461538461538,0.1538461538461538,0.3846153846153846,1.3846153846153846,1.7692307692307692,0.4615384615384615,0.1538461538461538,0.3846153846153846,0.1538461538461538,0.5384615384615384,2.8461538461538463,98.4193117007469,142.96777154305144,0.052923159665322766,0.07399295405636645,7.01,33.04,16.52
338,Oklahoma City Thunder,445667.0,387,130,0,8714,917,2104,530,1069,387,1035,389,517,234,874,1108,1098,513,196,464,803,2610,0.436,0.496,0.374,0.752,0.56,0.528,0,0,0,0,1,1396808.0,Alex Caruso,657866,22.516795865633075,2.3695090439276485,5.4366925064599485,1.3695090439276485,2.7622739018087854,1.0,2.6744186046511627,1.005167958656331,1.3359173126614987,0.6046511627906976,2.2583979328165373,2.863049095607235,2.8372093023255816,1.3255813953488371,0.5064599483204134,1.198966408268734,2.074935400516796,6.744186046511628,92.64412558707204,76.36233819461313,0.07941925413290822,0.2563318119767879,23.6,57.14,28.57
339,Oklahoma City Thunder,81063.0,95,1,0,1174,154,377,94,162,60,215,39,54,40,169,209,100,35,17,51,84,407,0.408,0.58,0.279,0.722,0.508,0.488,0,0,0,0,0,53885.0,Ousmane Dieng,657866,12.357894736842104,1.6210526315789473,3.968421052631579,0.9894736842105264,1.7052631578947368,0.631578947368421,2.263157894736842,0.4105263157894737,0.5684210526315789,0.4210526315789473,1.7789473684210526,2.2,1.0526315789473684,0.3684210526315789,0.1789473684210526,0.5368421052631579,0.8842105263157894,4.28421052631579,97.42051145540673,128.53658558088205,0.055966271201400956,0.10904424611558788,10.29,38.47,19.24
340,Oklahoma City Thunder,264813.0,333,324,0,9740,1394,3453,734,1597,660,1856,683,859,357,929,1286,539,314,139,386,976,4131,0.404,0.46,0.356,0.795,0.539,0.499,0,0,0,0,0,218367.0,Luguentz Dort,657866,29.24924924924925,4.186186186186186,10.36936936936937,2.204204204204204,4.795795795795796,1.981981981981982,5.573573573573573,2.051051051051051,2.57957957957958,1.072072072072072,2.78978978978979,3.8618618618618616,1.6186186186186189,0.9429429429429428,0.4174174174174174,1.1591591591591592,2.930930930930931,12.405405405405403,92.6941158496506,76.7893990800944,0.06714430428804928,0.2466719675107577,23.01,56.25,28.12
341,Oklahoma City Thunder,16539.0,9,0,0,31,4,9,0,1,4,8,0,0,1,2,3,1,1,0,1,3,12,0.444,0.0,0.5,0.764,0.667,0.667,0,0,0,0,0,8200.0,Alex Ducas,657866,3.4444444444444446,0.4444444444444444,1.0,0.0,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,1.3333333333333333,98.97806088764142,151.69222096194687,0.05205621325191567,0.02348679702781381,2.23,23.59,11.79
342,Oklahoma City Thunder,27024.0,16,0,0,68,6,38,0,4,6,34,0,0,3,5,8,4,2,1,1,6,18,0.158,0.0,0.176,0.764,0.237,0.237,0,0,0,0,0,10029.0,Adam Flagler,657866,4.25,0.375,2.375,0.0,0.25,0.375,2.125,0.0,0.0,0.1875,0.3125,0.5,0.25,0.125,0.0625,0.0625,0.375,1.125,98.91299485116706,150.65100709449814,0.052684581990218846,0.028942245034827972,2.74,25.45,12.73
343,Oklahoma City Thunder,1892406.0,427,418,2,14092,3539,7073,3006,5545,533,1528,2490,2904,318,1733,2051,2127,620,338,999,968,10101,0.5,0.542,0.349,0.857,0.605,0.538,0,0,0,2,0,3680393.0,Shai Gilgeous-Alexander,657866,33.002341920374704,8.288056206088992,16.56440281030445,7.039812646370024,12.985948477751757,1.2482435597189696,3.578454332552693,5.831381733021077,6.8009367681498825,0.7447306791569087,4.058548009367682,4.80327868852459,4.981264637002342,1.4519906323185012,0.7915690866510539,2.339578454332553,2.2669789227166275,23.65573770491803,79.47162817613652,13.973627821968725,0.183666508256006,0.47082733198009064,38.44,76.41,38.21
344,Oklahoma City Thunder,931465.0,346,84,0,6499,917,1551,890,1453,27,98,368,535,753,1351,2104,637,246,319,364,861,2229,0.591,0.613,0.276,0.688,0.624,0.6,0,0,0,0,0,148921.0,Isaiah Hartenstein,657866,18.783236994219653,2.6502890173410405,4.482658959537572,2.572254335260116,4.199421965317919,0.0780346820809248,0.2832369942196532,1.0635838150289016,1.546242774566474,2.1763005780346822,3.904624277456648,6.08092485549133,1.8410404624277457,0.7109826589595376,0.9219653179190752,1.0520231213872833,2.4884393063583814,6.442196531791907,91.6894234515242,68.60308144226073,0.10686432046016854,0.22862811988149775,20.42,53.15,26.58
