Unnamed: 0,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled,oline_carrer_value,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
0,Arizona Cardinals,845475.0,82,82,1864,2780,67.1,19498,115,57,92.4,179,36.0,13,503,3020,6.0,31,36.8,0,0,7,0.0,0,0.1,0,0.0,2,0,190,1608.6,0.0,0,0,0,0,0,0,0,50,28,0,0,0,0.0,0,2998,0,QB,0,0,0,1,0,0,0,Kyler Murray,86.82499391997399,38.767680568141934,0,16.71,6.263202452149356,8.36
1,Arizona Cardinals,56850.0,13,1,14,23,60.9,70,0,2,29.3,7,0.0,0,15,26,1.7,1,2.0,0,0,0,0.0,0,0.0,0,0.0,1,0,8,5.4,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0,21,0,QB,0,0,0,0,0,0,0,Clayton Tune,98.71195348354792,147.47633320470604,0,53.39,59.10393603372474,26.7
2,Arizona Cardinals,110208.0,13,1,0,0,0.0,0,0,0,0.0,0,0.0,0,63,291,4.6,1,22.4,6,6,59,9.8,0,4.5,0,0.0,0,0,6,41.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,350,0,RB,0,0,0,0,0,0,0,Trey Benson,98.10139366262877,138.2170289044738,0,51.74,58.744911510475696,25.87
3,Arizona Cardinals,50197.0,48,22,0,0,0.0,0,0,0,0.0,0,0.0,0,326,1359,4.2,8,28.3,151,112,771,6.9,1,16.1,0,0.0,0,0,54,263.0,0.0,1,0,0,0,0,0,0,3,0,0,0,0,0.0,0,2130,0,RB,0,0,0,0,0,0,0,Michael Carter,98.64885065145444,146.49295601640063,0,41.48,55.25655216555734,20.74
4,Arizona Cardinals,198361.0,107,81,0,0,0.0,0,0,0,0.0,0,0.0,0,1361,5970,4.4,59,55.8,338,281,2217,7.9,11,20.7,0,0.0,4,0,428,1236.7,0.0,2,0,0,0,0,0,0,16,11,0,1,0,0.0,0,8187,0,RB,0,0,0,0,0,0,0,James Conner,95.9672133684346,109.95284799495758,0,34.96,39.599374530653925,17.48
5,Arizona Cardinals,37810.0,78,2,0,1,0.0,0,0,1,0.0,1,0.0,0,121,517,4.3,4,6.6,74,64,407,6.4,2,5.2,0,0.0,0,0,42,128.4,0.0,16,14,0,0,0,0,0,5,2,0,2,0,0.0,0,3271,2300,RB,0,0,0,0,0,0,0,DeeJay Dallas,98.94007727778671,151.08356846190313,0,45.27,57.01686937097918,22.64
6,Arizona Cardinals,25952.0,27,2,0,0,0.0,0,0,0,0.0,0,0.0,0,82,507,6.2,3,18.8,50,37,223,6.0,0,8.3,0,0.0,0,0,18,91.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,794,64,RB,0,0,0,0,0,0,0,Emari Demercado,99.13833217483716,154.28603201245176,0,53.73,59.16468621265159,26.86
7,Arizona Cardinals,20705.0,9,4,0,0,0.0,0,0,0,0.0,0,0.0,0,88,313,3.6,1,34.8,15,14,108,7.7,0,12.0,0,0.0,0,0,6,48.1,0.0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,461,40,RB,0,0,0,0,0,0,0,Zonovan Knight,99.21817799432743,155.59384418729547,0,59.18,59.7902276381187,29.59
8,Arizona Cardinals,6299.0,13,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,10,7,45,6.4,0,3.5,0,0.0,0,0,0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,67,22,WR,0,0,0,0,0,0,0,Andre Baccellia,99.5288243251466,160.7825035464026,0,70.95,60.445248116196154,35.48
9,Arizona Cardinals,638737.0,17,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,116,62,885,14.3,8,52.1,0,0.0,0,0,48,134.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,885,0,WR,0,0,0,0,0,0,0,Marvin Harrison Jr.,91.2144231706,65.00992266735426,0,35.6,42.67637623568544,17.8
10,Arizona Cardinals,22689.0,9,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,4,2,9,4.5,0,1.0,0,0.0,1,0,2,2.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,WR,0,0,0,0,0,0,0,Trishton Jackson,99.28025014955998,156.61777655464508,0,69.22,60.37567360293685,34.61
11,Arizona Cardinals,63025.0,49,25,0,0,0.0,0,0,0,0.0,0,0.0,0,4,4,1.0,0,0.1,147,98,1249,12.7,6,25.5,0,0.0,1,0,38,161.3,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0.0,0,1453,200,WR,0,0,0,0,0,0,0,Quez Watkins,98.55626776234448,145.06135444747724,0,38.83,52.663880404188674,19.42
12,Arizona Cardinals,48193.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,WR,0,0,0,0,0,0,0,Xavier Weaver,99.00992117459734,152.20453873251634,0,64.68,60.177703464574954,32.34
13,Arizona Cardinals,184723.0,29,25,0,0,0.0,0,0,0,0.0,0,0.0,0,1,7,7.0,0,0.2,129,85,1113,13.1,7,38.4,0,0.0,1,0,44,154.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,1120,0,WR,0,0,0,0,0,0,0,Michael Wilson,96.95239384889992,122.25334356635312,0,37.08,48.5876212683515,18.54
14,Arizona Cardinals,23555.0,28,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,43,34,335,9.9,3,12.0,0,0.0,0,0,18,51.5,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,335,0,TE,0,0,0,0,0,0,0,Elijah Higgins,99.24462359200068,156.02930957521252,0,49.35,58.084940825881056,24.68
15,Arizona Cardinals,170505.0,49,41,0,0,0.0,0,0,0,0.0,0,0.0,0,1,2,2.0,1,0.0,292,221,2236,10.1,6,45.6,0,0.0,0,0,48,271.8,0.0,7,1,0,0,0,0,0,2,3,1,0,0,0.0,0,2238,0,TE,0,0,0,0,0,0,0,Trey McBride,97.06380424946845,123.722172918002,0,37.76,50.46965998494228,18.88
16,Arizona Cardinals,28861.0,17,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,7,6,37,6.2,0,2.2,0,0.0,0,0,0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,37,0,TE,0,0,0,0,0,0,0,Tip Reiman,99.21741806907656,155.58134792179578,0,58.42,59.738280429768125,29.21
17,Arizona Cardinals,7921.0,3,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TE,0,0,0,0,0,0,0,Travis Vokolek,99.52985879954406,160.80005282540785,0,72.84,60.498438201050824,36.42
18,Arizona Cardinals,20285.0,15,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Isaiah Adams,99.35903043620678,157.92650939713218,0,68.04,60.345496245413266,34.02
19,Arizona Cardinals,8765.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,McClendon Curtis,99.5184163241736,160.60603861756127,0,77.33,60.600249213600016,38.66
20,Arizona Cardinals,29668.0,65,40,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,-16,0,C,0,0,0,0,0,0,0,Hjalte Froholdt,99.15083410737728,154.49011502915488,0,49.04,58.01818636618248,24.52
21,Arizona Cardinals,7533.0,13,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Jon Gaines,99.53206369715244,160.8374637378901,0,75.4,60.567262474366814,37.7
22,Arizona Cardinals,56109.0,31,31,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Paris Johnson,98.84537037931769,149.57600774548018,0,53.24,59.07233575158711,26.62
23,Arizona Cardinals,13545.0,30,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,9,0,0,0,0,1,0,2,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Christian Holmes,99.43156806183146,159.14068761074128,0,65.98,60.248799917403275,32.99
24,Arizona Cardinals,18496.0,22,11,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Nick Leverett,99.36288883954298,157.9908721223969,0,61.72,59.999743458232665,30.86
25,Arizona Cardinals,63984.0,65,65,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,LT,0,0,0,0,0,0,1,Jonah Williams,98.63623063476828,146.2970326586513,0,28.05,23.61907507682938,14.02
26,Arizona Cardinals,18469.0,88,72,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,12.0,123,100,35,38,0,0,10,0,4,0,1,0,0.0,0,0,0,RDT,0,0,0,0,0,0,0,Justin Jones,99.2839831006146,156.67955756228585,0,46.36,57.311196947595846,23.18
27,Arizona Cardinals,14315.0,4,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,PJ Mustipher,99.44719669438966,159.4034442381777,0,71.22,60.44843119207078,35.61
28,Arizona Cardinals,15976.0,100,88,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,14.0,124,124,27,45,1,0,6,0,5,1,2,0,0.0,0,27,0,RDT,0,0,0,0,0,0,0,Bilal Nichols,99.29377193670176,156.84167412415596,0,47.99,57.639628664950045,24.0
29,Arizona Cardinals,72543.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,4,6,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Darius Robinson,98.6953023958341,147.21624425342262,0,59.7,59.83786259025938,29.85
30,Arizona Cardinals,6846.0,18,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,7,10,1,3,0,0,1,0,1,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Ben Stille,99.53104667123024,160.82020664285366,0,71.95,60.4715150713943,35.98
31,Arizona Cardinals,14581.0,31,18,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,8.0,38,51,9,11,0,0,1,0,1,0,1,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Dante Stills,99.40968365066406,158.77344503810454,0,61.37,59.97744473034093,30.68
32,Arizona Cardinals,31719.0,51,29,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,11.5,77,51,19,25,1,0,6,1,1,0,2,0,0.0,0,-6,0,ROLB,0,0,0,0,0,0,0,Baron Browning,99.17469116407402,154.88026913077758,0,52.47,58.89303035963597,26.24
33,Arizona Cardinals,39650.0,67,56,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,10.5,136,87,25,17,2,1,13,0,1,0,3,0,0.0,0,31,0,DB,0,0,0,0,0,0,0,Zaven Collins,99.06426454351188,153.08216282064896,0,44.27,56.59234268192012,22.14
34,Arizona Cardinals,9399.0,17,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Milo Eifler,99.50711134638166,160.4145736568785,0,67.11,60.30483918433317,33.56
35,Arizona Cardinals,8231.0,10,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,4,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Vi Jones,99.5254933486485,160.72600772754603,0,69.87,60.40955716202687,34.94
36,Arizona Cardinals,35308.0,17,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,4.0,23,17,5,6,0,0,1,0,0,0,0,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,BJ Ojulari,99.17524720310377,154.88937359957436,0,56.31,59.500863017619906,28.16
37,Arizona Cardinals,11327.0,32,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,23,16,0,1,0,0,3,0,0,0,1,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Owen Pappoe,99.47741581385674,159.91266980020438,0,60.34,59.90100283964227,30.17
38,Arizona Cardinals,22953.0,14,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.5,6,4,2,4,0,0,1,0,0,0,1,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Xavier Thomas,99.33424106387616,157.51358517351537,0,58.75,59.75367613580699,29.38
39,Arizona Cardinals,7964.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,1,0,LB,0,0,0,0,0,0,0,Benton Whitley,99.52041517684502,160.6399143929709,0,73.58,60.52436884303333,36.79
40,Arizona Cardinals,35893.0,93,48,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,9.0,190,121,15,15,2,0,18,0,1,0,4,0,0.0,0,21,0,LB,0,0,0,0,0,0,0,Mack Wilson,99.11276179355583,153.86941185544913,0,43.43,56.29078889717097,21.72
41,Arizona Cardinals,132813.0,122,112,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,9.5,621,280,47,18,7,0,39,0,5,1,7,0,0.0,0,279,0,S,0,0,0,0,0,2,0,Budda Baker,97.81487755754758,134.0630257899,0,25.09,20.98773675042351,12.54
42,Arizona Cardinals,6332.0,37,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,14,6,0,0,1,0,1,0,1,0,2,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Joey Blount,99.53586476345932,160.90197651535254,0,58.02,59.68561265223825,29.01
43,Arizona Cardinals,16528.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,1,Ekow Boye-Doe,99.3753680462906,158.19921016162192,0,33.75,27.10553557287373,16.88
44,Arizona Cardinals,8518.0,29,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,43,12,3,1,1,0,5,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Kei'Trel Clark,99.50639911325348,160.40251828005103,0,64.48,60.170013763456126,32.24
45,Arizona Cardinals,12841.0,35,10,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,51,22,3,1,0,0,6,0,1,0,1,0,0.0,0,3,0,RCB,0,0,0,0,0,0,0,Darren Hall,99.4390663912202,159.2667021428534,0,66.95,60.292675179375536,33.48
46,Arizona Cardinals,51784.0,17,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,36,15,2,0,0,0,5,0,0,0,1,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Max Melton,98.9583226626116,151.3756454829945,0,60.78,59.925928023279006,30.39
47,Arizona Cardinals,67346.0,82,65,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,1.0,211,86,12,1,11,1,34,0,2,0,8,0,0.0,0,143,0,RCB,0,0,0,0,0,0,1,Sean Murphy-Bunting,98.6829037053926,147.02285858683751,0,29.5,24.331794998272176,14.75
48,Arizona Cardinals,14575.0,40,32,0,0,0.0,0,0,0,0.0,1,0.0,0,515,2264,4.4,18,56.6,121,92,615,6.7,5,15.4,0,0.0,1,0,140,421.9,0.0,0,1,0,0,0,0,0,8,1,0,0,0,0.0,0,2879,0,RB,0,0,0,0,0,0,0,James Robinson,98.92650077869132,150.86657775857242,0,41.15,55.06210726445989,20.58
49,Arizona Cardinals,16466.0,17,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,23,14,3,0,0,0,5,0,0,0,1,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Dadrion Taylor-Demerson,99.41552744964105,158.8714312628759,0,58.71,59.75224934880631,29.36
50,Arizona Cardinals,13291.0,29,22,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,66,19,2,0,0,0,11,0,0,0,1,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Starling Thomas,99.4264896461746,159.05539503007634,0,59.6,59.83131390142602,29.8
51,Arizona Cardinals,16085.0,84,72,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,339,144,12,9,9,0,31,0,4,0,1,0,0.0,0,140,0,S,0,0,0,0,0,0,0,Jalen Thompson,99.34582251137212,157.7063735205229,0,41.01,54.963586167468414,20.5
52,Arizona Cardinals,14754.0,25,17,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,59,22,1,0,3,0,11,0,0,0,1,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Garrett Williams,99.41825811001388,158.91723739616356,0,60.99,59.94051287348857,30.5
53,Arizona Cardinals,6662.0,196,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,17,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,1,Aaron Brewer,99.4588301925728,159.59929938761596,0,31.12,25.091833331895206,15.56
54,Arizona Cardinals,12650.0,60,0,0,1,0.0,0,0,0,39.6,0,0.0,0,1,10,10.0,0,0.2,0,0,0,0.0,0,0.0,0,0.0,0,0,0,1.0,0.0,3,1,0,0,0,0,0,0,0,0,0,11994,48.2,0,10,0,P,0,0,0,0,0,0,0,Blake Gillikin,99.45753007751446,159.57740005806903,0,58.14,59.69054751933026,29.07
55,Arizona Cardinals,64524.0,30,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,44,77.2,0,0,182,194.0,0.0,0,0,0,0,0,0,0,0,0,0,0,117,39.0,0,0,0,K,0,0,0,0,0,0,0,Chad Ryland,98.84427096939156,149.55859084696607,0,50.21,58.32459588380537,25.1
56,Arizona Cardinals,16648.0,68,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,5.0,178,102,15,6,1,0,10,0,2,0,1,0,0.0,0,47,0,LB,0,0,0,0,0,0,0,Krys Barnes,99.3655806649236,158.03578965783433,0,46.94,57.41009553081907,23.47
57,Arizona Cardinals,14786.0,13,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Jackson Barton,99.43526851402405,159.20286442081164,0,71.61,60.46290472906703,35.8
58,Arizona Cardinals,45303.0,179,161,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,RT,0,0,0,0,0,0,0,Kelvin Beachum,98.81040468336708,149.02301661161587,0,49.28,58.07852403976775,24.64
59,Arizona Cardinals,19141.0,74,57,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,RG,0,0,0,0,0,0,0,Evan Brown,99.27759629171592,156.5738687565497,0,50.67,58.45187188364786,25.34
60,Arizona Cardinals,23810.0,63,32,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,6.5,39,32,10,19,0,0,7,0,1,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,L.J. Collier,99.26294519948976,156.33167760610138,0,51.41,58.65565962089683,25.7
61,Arizona Cardinals,6069.0,55,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,4.0,42,25,7,16,0,0,1,0,0,0,2,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Victor Dimukeje,99.53494047553689,160.8862869815749,0,55.0,59.35280322860791,27.5
62,Arizona Cardinals,18036.0,96,17,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,17.0,117,39,23,35,2,0,7,0,4,0,3,0,0.0,0,36,0,LB,0,0,0,0,0,0,0,Dennis Gardeck,99.34850196724229,157.7510083823131,0,45.38,57.037302177783644,22.69
63,Arizona Cardinals,39204.0,97,91,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LG,0,0,0,0,0,0,0,Will Hernandez,98.97318662235004,151.61398597038382,0,48.07,57.661461162003434,24.04
64,Arizona Cardinals,10936.0,48,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,6.5,38,51,11,9,0,0,4,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Naquan Jones,99.47518152268908,159.8749668201972,0,55.84,59.45606890507066,27.92
65,Arizona Cardinals,125446.0,115,69,1,2,50.0,29,0,0,95.8,0,0.0,0,8,24,3.0,0,0.2,507,295,3112,10.5,18,27.1,0,0.0,2,0,112,424.8,0.0,3,1,0,0,0,0,0,2,0,0,0,0,0.0,0,3136,0,WR,0,0,0,0,0,0,0,Zay Jones,97.33373115572478,127.34947192210645,0,36.75,47.34831539831384,18.38
66,Arizona Cardinals,18135.0,63,50,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,3.0,72,65,17,9,0,0,4,0,2,0,1,0,0.0,0,6,0,DL,0,0,0,0,0,0,0,Roy Lopez,99.35579846492158,157.8726154083466,0,48.68,57.89925809726887,24.34
67,Arizona Cardinals,44278.0,51,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,10.0,45,27,15,18,1,0,4,0,1,0,1,0,0.0,0,15,0,LB,0,0,0,0,0,0,0,Julian Okwara,99.04259094690102,152.73157088004072,0,51.81,58.75169982890985,25.9
68,Arizona Cardinals,6624.0,84,0,1,2,50.0,12,0,0,68.7,0,0.0,0,1,1,1.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.6,0.0,2,0,0,0,0,0,0,2,2,0,0,16840,44.8,1,1,0,P,0,0,0,0,0,0,0,Michael Palardy,99.49509854489062,160.21135781642266,0,54.93,59.346750742361564,27.46
69,Arizona Cardinals,24609.0,112,47,0,2,0.0,0,0,0,39.6,0,0.0,0,7,47,6.7,0,0.4,292,169,2057,12.2,16,18.4,0,0.0,1,1,100,306.4,0.0,19,3,1,0,0,0,0,1,1,0,0,0,0.0,0,2701,597,WR,0,0,0,0,0,0,0,Zach Pascal,98.8950955484908,150.36576118464856,0,38.72,52.561769971169035,19.36
70,Arizona Cardinals,118382.0,254,0,1,2,50.0,8,1,0,100.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,407,83.6,0,0,1808,1974.3,0.0,8,1,0,0,0,0,0,0,1,0,0,139,34.8,0,0,0,K,0,0,0,0,0,0,0,Matt Prater,98.193065648732,139.57144883424405,0,38.97,52.82748275666313,19.48
